,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
130,14.0,2.0,1.0,0.0,9.0,1.0,8.0,1.0,1.0,3.0,0.0,7.0,4.0,8.0,13.0,1.0,0.0,17.0,2.0,16.0,0.0,9.0,2.0,4.0,12.0
131,0.0,9.0,0.0,0.0,9.0,7.0,6.0,0.0,5.0,2.0,2.0,7.0,0.0,5.0,3.0,1.0,-1.0,3.0,3.0,14.0,1.0,4.0,0.0,0.0,5.0
132,15.0,4.0,0.0,-1.0,12.0,4.0,1.0,9.0,7.0,4.0,4.0,2.0,2.0,0.0,9.0,1.0,0.0,11.0,6.0,10.0,-1.0,3.0,-1.0,1.0,14.0
133,13.0,14.0,0.0,0.0,6.0,4.0,2.0,8.0,11.0,14.0,3.0,3.0,6.0,1.0,11.0,1.0,0.0,1.0,5.0,12.0,0.0,8.0,-1.0,2.0,18.0
134,14.0,4.0,-1.0,0.0,9.0,4.0,3.0,0.0,3.0,2.0,0.0,8.0,8.0,2.0,10.0,-1.0,0.0,17.0,10.0,9.0,-1.0,1.0,1.0,2.0,10.0
135,5.0,4.0,2.0,0.0,7.0,8.0,10.0,3.0,10.0,19.0,4.0,7.0,0.0,7.0,14.0,1.0,0.0,13.0,7.0,15.0,1.0,0.0,1.0,1.0,19.0
136,17.0,9.0,0.0,-1.0,7.0,2.0,7.0,0.0,14.0,15.0,0.0,5.0,10.0,5.0,8.0,0.0,0.0,12.0,6.0,13.0,1.0,10.0,0.0,4.0,8.0
137,10.0,2.0,0.0,0.0,4.0,1.0,7.0,6.0,9.0,9.0,2.0,1.0,1.0,10.0,3.0,0.0,0.0,14.0,4.0,10.0,0.0,0.0,-3.0,1.0,12.0
138,13.0,4.0,0.0,0.0,13.0,0.0,-3.0,7.0,4.0,8.0,6.0,5.0,11.0,9.0,10.0,0.0,1.0,10.0,6.0,19.0,-1.0,10.0,2.0,5.0,16.0
139,18.0,7.0,2.0,-1.0,13.0,0.0,9.0,1.0,17.0,7.0,2.0,9.0,3.0,0.0,16.0,-2.0,0.0,21.0,4.0,13.0,2.0,12.0,0.0,1.0,3.0
140,13.0,7.0,-2.0,-1.0,9.0,8.0,7.0,1.0,3.0,1.0,13.0,9.0,7.0,9.0,12.0,0.0,0.0,15.0,6.0,11.0,1.0,5.0,0.0,2.0,3.0
141,12.0,4.0,0.0,1.0,10.0,1.0,3.0,0.0,12.0,9.0,1.0,7.0,0.0,5.0,15.0,-1.0,-1.0,3.0,7.0,16.0,0.0,1.0,2.0,6.0,2.0
142,14.0,0.0,0.0,-1.0,-2.0,4.0,9.0,5.0,11.0,6.0,-1.0,1.0,10.0,6.0,9.0,-1.0,-1.0,16.0,-1.0,9.0,0.0,0.0,-1.0,-1.0,5.0
143,8.0,19.0,-2.0,0.0,2.0,5.0,8.0,8.0,17.0,9.0,4.0,9.0,1.0,9.0,14.0,-2.0,0.0,7.0,0.0,14.0,0.0,2.0,-1.0,8.0,13.0
144,7.0,12.0,0.0,0.0,9.0,6.0,5.0,0.0,10.0,16.0,8.0,7.0,3.0,5.0,8.0,0.0,0.0,1.0,5.0,14.0,-1.0,10.0,1.0,8.0,10.0
145,12.0,1.0,-1.0,1.0,6.0,8.0,10.0,4.0,15.0,5.0,8.0,0.0,0.0,11.0,7.0,0.0,0.0,11.0,6.0,13.0,0.0,13.0,-1.0,10.0,16.0
146,8.0,3.0,0.0,0.0,11.0,3.0,4.0,3.0,7.0,15.0,9.0,2.0,0.0,0.0,11.0,0.0,-2.0,12.0,2.0,10.0,1.0,2.0,0.0,6.0,9.0
147,12.0,9.0,0.0,0.0,1.0,7.0,8.0,1.0,23.0,17.0,2.0,9.0,14.0,8.0,16.0,-1.0,0.0,11.0,2.0,19.0,-1.0,2.0,-1.0,6.0,14.0
148,5.0,10.0,-1.0,1.0,9.0,1.0,5.0,2.0,2.0,4.0,9.0,2.0,7.0,15.0,7.0,-2.0,0.0,11.0,13.0,15.0,1.0,3.0,0.0,4.0,15.0
149,4.0,12.0,1.0,-1.0,6.0,6.0,3.0,0.0,13.0,3.0,6.0,5.0,11.0,5.0,8.0,-1.0,0.0,11.0,8.0,14.0,-1.0,12.0,-1.0,8.0,14.0
150,5.0,3.0,-1.0,1.0,10.0,1.0,9.0,6.0,4.0,19.0,5.0,5.0,6.0,5.0,12.0,1.0,0.0,12.0,1.0,17.0,0.0,5.0,0.0,3.0,16.0
151,16.0,7.0,-1.0,0.0,7.0,9.0,5.0,6.0,4.0,10.0,11.0,7.0,0.0,16.0,17.0,-2.0,0.0,19.0,3.0,7.0,0.0,18.0,1.0,2.0,17.0
152,12.0,11.0,-1.0,0.0,14.0,4.0,2.0,0.0,15.0,8.0,7.0,16.0,15.0,8.0,5.0,-1.0,-1.0,17.0,9.0,15.0,1.0,3.0,5.0,3.0,10.0
153,12.0,1.0,-1.0,0.0,12.0,3.0,9.0,3.0,13.0,10.0,2.0,2.0,15.0,12.0,17.0,-1.0,0.0,13.0,9.0,15.0,0.0,7.0,-1.0,6.0,7.0
154,15.0,12.0,0.0,0.0,7.0,13.0,0.0,6.0,14.0,8.0,9.0,8.0,11.0,6.0,21.0,0.0,0.0,15.0,9.0,12.0,-1.0,12.0,-1.0,6.0,8.0
155,7.0,6.0,-1.0,-1.0,12.0,8.0,6.0,2.0,3.0,8.0,6.0,5.0,9.0,5.0,8.0,-1.0,0.0,6.0,4.0,14.0,0.0,18.0,0.0,7.0,13.0
156,8.0,1.0,0.0,0.0,10.0,12.0,7.0,3.0,10.0,9.0,12.0,11.0,8.0,11.0,18.0,0.0,0.0,5.0,13.0,11.0,0.0,20.0,0.0,1.0,14.0
157,7.0,4.0,-2.0,2.0,8.0,2.0,1.0,2.0,12.0,8.0,5.0,2.0,12.0,5.0,12.0,1.0,0.0,11.0,8.0,13.0,3.0,13.0,1.0,8.0,16.0
158,15.0,1.0,-1.0,4.0,9.0,6.0,3.0,1.0,15.0,9.0,10.0,14.0,1.0,14.0,9.0,-1.0,0.0,7.0,8.0,13.0,0.0,11.0,3.0,3.0,18.0
159,10.0,11.0,0.0,-1.0,13.0,11.0,5.0,-1.0,10.0,12.0,6.0,6.0,11.0,7.0,6.0,-1.0,0.0,13.0,8.0,15.0,0.0,16.0,-3.0,1.0,8.0
160,14.0,12.0,-1.0,0.0,8.0,1.0,7.0,3.0,9.0,12.0,10.0,11.0,3.0,18.0,12.0,2.0,0.0,11.0,11.0,16.0,-1.0,8.0,-2.0,4.0,8.0
161,4.0,10.0,0.0,-1.0,16.0,2.0,4.0,5.0,12.0,14.0,8.0,11.0,5.0,7.0,6.0,-1.0,0.0,19.0,10.0,11.0,0.0,2.0,1.0,7.0,18.0
162,7.0,11.0,0.0,0.0,10.0,4.0,7.0,4.0,12.0,0.0,5.0,9.0,10.0,6.0,12.0,-1.0,0.0,15.0,3.0,19.0,0.0,15.0,1.0,8.0,9.0
163,19.0,10.0,0.0,2.0,6.0,9.0,7.0,9.0,14.0,5.0,11.0,6.0,10.0,13.0,3.0,0.0,0.0,0.0,7.0,16.0,1.0,17.0,0.0,5.0,10.0
164,6.0,12.0,2.0,3.0,7.0,0.0,9.0,9.0,2.0,9.0,8.0,9.0,15.0,12.0,0.0,1.0,0.0,11.0,3.0,10.0,-1.0,8.0,0.0,7.0,18.0
165,9.0,8.0,3.0,0.0,10.0,2.0,4.0,0.0,9.0,15.0,10.0,3.0,15.0,9.0,7.0,0.0,0.0,13.0,18.0,12.0,0.0,11.0,0.0,1.0,11.0
166,6.0,14.0,-1.0,-1.0,6.0,10.0,3.0,2.0,15.0,16.0,5.0,0.0,12.0,14.0,7.0,1.0,-1.0,7.0,5.0,11.0,1.0,12.0,0.0,1.0,11.0
167,14.0,11.0,-1.0,0.0,13.0,3.0,4.0,9.0,15.0,13.0,3.0,2.0,7.0,11.0,10.0,-2.0,1.0,16.0,9.0,12.0,1.0,14.0,5.0,2.0,17.0
168,8.0,2.0,0.0,-1.0,10.0,3.0,9.0,0.0,5.0,15.0,6.0,9.0,10.0,14.0,16.0,-1.0,0.0,0.0,4.0,12.0,0.0,5.0,2.0,2.0,5.0
169,10.0,5.0,0.0,1.0,12.0,10.0,7.0,2.0,13.0,11.0,12.0,6.0,4.0,12.0,10.0,0.0,0.0,8.0,16.0,6.0,0.0,6.0,0.0,4.0,13.0
170,11.0,15.0,-1.0,-4.0,14.0,9.0,8.0,-2.0,8.0,11.0,10.0,10.0,15.0,6.0,15.0,0.0,-1.0,10.0,9.0,16.0,1.0,14.0,3.0,8.0,13.0
171,9.0,12.0,-1.0,0.0,11.0,8.0,5.0,10.0,15.0,13.0,6.0,1.0,6.0,3.0,4.0,1.0,1.0,7.0,2.0,15.0,1.0,8.0,-1.0,9.0,14.0
172,1.0,15.0,-1.0,0.0,17.0,8.0,7.0,3.0,12.0,13.0,7.0,1.0,5.0,15.0,6.0,-1.0,0.0,4.0,11.0,17.0,0.0,7.0,1.0,4.0,22.0
173,8.0,11.0,1.0,0.0,6.0,5.0,6.0,1.0,9.0,12.0,7.0,0.0,12.0,10.0,13.0,0.0,1.0,15.0,12.0,15.0,-1.0,9.0,0.0,1.0,13.0
174,4.0,6.0,0.0,0.0,11.0,11.0,3.0,0.0,12.0,14.0,9.0,7.0,3.0,12.0,11.0,0.0,0.0,6.0,2.0,17.0,0.0,10.0,0.0,7.0,13.0
175,10.0,8.0,-1.0,0.0,4.0,12.0,5.0,5.0,13.0,12.0,12.0,11.0,15.0,11.0,8.0,2.0,0.0,15.0,1.0,17.0,2.0,14.0,1.0,1.0,17.0
176,17.0,9.0,0.0,0.0,11.0,6.0,7.0,13.0,14.0,8.0,10.0,1.0,8.0,19.0,12.0,1.0,1.0,15.0,11.0,10.0,0.0,14.0,-5.0,5.0,18.0
177,10.0,17.0,0.0,-2.0,14.0,10.0,5.0,6.0,15.0,17.0,2.0,10.0,7.0,12.0,9.0,1.0,0.0,4.0,16.0,14.0,0.0,8.0,-3.0,7.0,17.0
178,0.0,14.0,1.0,0.0,14.0,6.0,8.0,8.0,16.0,12.0,16.0,16.0,13.0,15.0,4.0,-1.0,-1.0,19.0,2.0,18.0,0.0,14.0,2.0,8.0,12.0
179,13.0,6.0,-1.0,0.0,14.0,12.0,4.0,10.0,13.0,10.0,4.0,4.0,13.0,14.0,10.0,1.0,0.0,18.0,9.0,15.0,0.0,8.0,1.0,7.0,18.0
180,18.0,15.0,0.0,2.0,5.0,8.0,3.0,10.0,12.0,8.0,12.0,2.0,6.0,13.0,14.0,0.0,0.0,16.0,7.0,15.0,2.0,16.0,0.0,5.0,14.0
181,12.0,15.0,0.0,0.0,7.0,10.0,5.0,3.0,9.0,13.0,7.0,2.0,12.0,13.0,14.0,-2.0,0.0,18.0,15.0,12.0,0.0,6.0,0.0,5.0,11.0
182,12.0,14.0,1.0,0.0,11.0,9.0,5.0,9.0,20.0,6.0,9.0,4.0,10.0,11.0,3.0,0.0,1.0,19.0,15.0,12.0,0.0,1.0,-1.0,8.0,17.0
183,17.0,15.0,0.0,0.0,1.0,6.0,4.0,3.0,6.0,4.0,6.0,17.0,7.0,10.0,5.0,0.0,0.0,11.0,13.0,8.0,-1.0,23.0,-2.0,7.0,11.0
184,11.0,10.0,0.0,1.0,12.0,12.0,6.0,3.0,13.0,8.0,8.0,5.0,13.0,11.0,17.0,0.0,-1.0,16.0,1.0,8.0,0.0,10.0,-1.0,8.0,16.0
185,8.0,13.0,2.0,0.0,14.0,16.0,7.0,5.0,8.0,11.0,5.0,8.0,3.0,12.0,9.0,-2.0,0.0,11.0,13.0,10.0,0.0,6.0,0.0,5.0,13.0
186,12.0,13.0,0.0,-1.0,19.0,13.0,10.0,9.0,8.0,8.0,9.0,10.0,17.0,0.0,2.0,0.0,0.0,14.0,7.0,16.0,0.0,12.0,-1.0,2.0,22.0
187,4.0,6.0,2.0,0.0,12.0,8.0,5.0,2.0,4.0,2.0,7.0,1.0,9.0,8.0,18.0,-1.0,-1.0,6.0,15.0,16.0,-1.0,16.0,-2.0,2.0,13.0
188,16.0,14.0,2.0,0.0,13.0,15.0,9.0,6.0,3.0,4.0,1.0,12.0,1.0,12.0,20.0,0.0,0.0,7.0,8.0,4.0,0.0,9.0,1.0,12.0,16.0
189,10.0,10.0,0.0,0.0,3.0,14.0,10.0,8.0,14.0,13.0,9.0,3.0,9.0,12.0,15.0,2.0,-1.0,16.0,17.0,14.0,0.0,14.0,3.0,5.0,11.0
190,0.0,11.0,1.0,0.0,11.0,8.0,7.0,1.0,15.0,8.0,6.0,0.0,12.0,17.0,5.0,1.0,0.0,17.0,12.0,17.0,3.0,10.0,0.0,7.0,14.0
191,11.0,10.0,1.0,-1.0,16.0,6.0,8.0,2.0,13.0,11.0,17.0,2.0,16.0,16.0,18.0,0.0,0.0,16.0,8.0,12.0,0.0,11.0,0.0,2.0,16.0
192,22.0,9.0,0.0,0.0,6.0,4.0,7.0,11.0,12.0,11.0,13.0,1.0,6.0,10.0,9.0,0.0,-1.0,11.0,18.0,16.0,0.0,5.0,2.0,6.0,4.0
193,11.0,13.0,1.0,1.0,4.0,5.0,7.0,4.0,1.0,3.0,11.0,1.0,4.0,1.0,17.0,2.0,0.0,13.0,6.0,13.0,-1.0,0.0,1.0,5.0,14.0
194,11.0,0.0,0.0,0.0,3.0,18.0,8.0,11.0,11.0,20.0,11.0,2.0,1.0,7.0,5.0,1.0,0.0,13.0,14.0,15.0,-1.0,16.0,0.0,0.0,16.0
195,11.0,5.0,3.0,0.0,2.0,5.0,7.0,9.0,13.0,17.0,11.0,9.0,6.0,11.0,11.0,2.0,0.0,11.0,12.0,15.0,1.0,15.0,-2.0,5.0,14.0
196,11.0,8.0,1.0,1.0,12.0,15.0,11.0,10.0,16.0,9.0,10.0,12.0,4.0,10.0,11.0,0.0,0.0,10.0,16.0,,0.0,10.0,0.0,2.0,15.0
197,4.0,8.0,0.0,0.0,3.0,2.0,1.0,10.0,20.0,14.0,10.0,10.0,14.0,6.0,4.0,1.0,2.0,13.0,5.0,,-1.0,5.0,0.0,5.0,17.0
198,11.0,10.0,1.0,1.0,13.0,-1.0,8.0,5.0,13.0,13.0,14.0,9.0,9.0,2.0,8.0,1.0,1.0,17.0,5.0,,0.0,8.0,2.0,5.0,15.0
199,13.0,1.0,0.0,4.0,18.0,2.0,8.0,5.0,5.0,14.0,11.0,2.0,6.0,18.0,9.0,-2.0,0.0,12.0,4.0,,1.0,9.0,1.0,7.0,17.0
200,7.0,14.0,0.0,2.0,16.0,12.0,8.0,11.0,13.0,15.0,18.0,5.0,11.0,13.0,15.0,0.0,0.0,17.0,11.0,,0.0,17.0,0.0,5.0,16.0
201,3.0,10.0,0.0,-2.0,10.0,15.0,6.0,8.0,13.0,12.0,18.0,10.0,6.0,14.0,15.0,2.0,0.0,16.0,12.0,,-1.0,9.0,0.0,3.0,17.0
202,15.0,15.0,-2.0,-1.0,15.0,13.0,4.0,7.0,8.0,12.0,3.0,5.0,7.0,11.0,18.0,-1.0,1.0,4.0,4.0,,1.0,17.0,1.0,7.0,0.0
203,11.0,15.0,0.0,-1.0,22.0,10.0,3.0,12.0,17.0,15.0,10.0,6.0,17.0,15.0,7.0,2.0,0.0,18.0,19.0,,0.0,8.0,0.0,4.0,17.0
204,14.0,13.0,0.0,-1.0,14.0,6.0,7.0,11.0,15.0,10.0,12.0,7.0,13.0,13.0,16.0,1.0,0.0,16.0,17.0,,0.0,9.0,-1.0,5.0,19.0
205,12.0,6.0,0.0,0.0,19.0,2.0,11.0,10.0,20.0,13.0,9.0,8.0,11.0,3.0,6.0,1.0,0.0,13.0,9.0,,-1.0,13.0,1.0,9.0,16.0
206,7.0,17.0,2.0,1.0,19.0,13.0,2.0,13.0,16.0,10.0,6.0,9.0,7.0,11.0,0.0,0.0,0.0,11.0,7.0,,1.0,14.0,1.0,4.0,17.0
207,15.0,13.0,2.0,1.0,12.0,9.0,4.0,7.0,7.0,13.0,15.0,7.0,8.0,8.0,3.0,1.0,1.0,19.0,9.0,,1.0,13.0,0.0,6.0,18.0
208,9.0,10.0,1.0,1.0,13.0,12.0,8.0,13.0,14.0,12.0,13.0,13.0,11.0,5.0,3.0,1.0,2.0,13.0,13.0,,-1.0,15.0,-1.0,6.0,16.0
209,16.0,14.0,2.0,0.0,8.0,20.0,4.0,11.0,17.0,13.0,8.0,15.0,6.0,14.0,12.0,1.0,0.0,18.0,12.0,,0.0,4.0,0.0,0.0,24.0
210,15.0,13.0,3.0,0.0,2.0,12.0,7.0,4.0,11.0,13.0,12.0,3.0,16.0,5.0,15.0,0.0,0.0,12.0,10.0,,1.0,8.0,0.0,11.0,15.0
211,21.0,18.0,1.0,0.0,16.0,9.0,6.0,18.0,10.0,11.0,1.0,5.0,5.0,9.0,5.0,0.0,1.0,16.0,9.0,,1.0,12.0,1.0,4.0,14.0
212,17.0,13.0,4.0,0.0,8.0,0.0,8.0,8.0,4.0,15.0,9.0,11.0,19.0,8.0,16.0,1.0,0.0,19.0,20.0,,0.0,9.0,2.0,2.0,15.0
213,17.0,13.0,6.0,0.0,13.0,14.0,3.0,15.0,10.0,11.0,8.0,10.0,8.0,9.0,11.0,-1.0,0.0,13.0,1.0,,0.0,11.0,0.0,2.0,
214,10.0,3.0,4.0,0.0,17.0,11.0,7.0,7.0,18.0,0.0,13.0,7.0,11.0,4.0,12.0,6.0,-1.0,12.0,7.0,,1.0,13.0,0.0,1.0,
215,8.0,10.0,4.0,0.0,19.0,16.0,7.0,12.0,10.0,17.0,7.0,14.0,9.0,5.0,4.0,3.0,0.0,8.0,14.0,,0.0,15.0,0.0,6.0,
216,15.0,6.0,2.0,0.0,5.0,13.0,11.0,14.0,12.0,17.0,10.0,17.0,5.0,12.0,19.0,-1.0,1.0,15.0,7.0,,0.0,8.0,0.0,3.0,
217,11.0,13.0,5.0,-1.0,17.0,15.0,10.0,14.0,14.0,15.0,11.0,4.0,8.0,8.0,18.0,1.0,0.0,11.0,18.0,,0.0,8.0,-2.0,5.0,
218,8.0,7.0,3.0,0.0,12.0,14.0,6.0,11.0,15.0,17.0,9.0,8.0,9.0,5.0,1.0,1.0,-1.0,10.0,12.0,,1.0,14.0,0.0,7.0,
219,17.0,11.0,5.0,0.0,14.0,17.0,7.0,0.0,14.0,15.0,16.0,5.0,10.0,9.0,14.0,1.0,0.0,16.0,1.0,,1.0,16.0,0.0,3.0,
220,16.0,15.0,3.0,0.0,16.0,15.0,7.0,0.0,8.0,14.0,8.0,0.0,12.0,13.0,8.0,1.0,1.0,22.0,13.0,,2.0,15.0,-1.0,11.0,
221,13.0,15.0,3.0,0.0,11.0,12.0,3.0,8.0,15.0,11.0,1.0,13.0,12.0,9.0,8.0,3.0,0.0,15.0,13.0,,0.0,17.0,2.0,8.0,
222,20.0,8.0,4.0,0.0,13.0,16.0,8.0,14.0,15.0,15.0,9.0,14.0,11.0,4.0,13.0,2.0,0.0,16.0,14.0,,-1.0,3.0,0.0,5.0,
223,11.0,1.0,6.0,-1.0,0.0,12.0,12.0,10.0,15.0,20.0,12.0,5.0,6.0,15.0,9.0,5.0,2.0,16.0,12.0,,-3.0,12.0,-1.0,12.0,
224,5.0,10.0,0.0,0.0,7.0,15.0,2.0,15.0,14.0,11.0,5.0,8.0,14.0,12.0,12.0,1.0,4.0,15.0,1.0,,0.0,10.0,0.0,6.0,
225,2.0,3.0,0.0,0.0,6.0,1.0,10.0,12.0,10.0,17.0,4.0,3.0,14.0,10.0,9.0,2.0,1.0,13.0,5.0,,0.0,14.0,-3.0,11.0,
226,17.0,10.0,0.0,0.0,20.0,12.0,5.0,4.0,7.0,15.0,7.0,7.0,10.0,15.0,2.0,4.0,3.0,14.0,11.0,,2.0,4.0,0.0,9.0,
227,18.0,16.0,2.0,0.0,18.0,13.0,11.0,7.0,12.0,16.0,1.0,7.0,11.0,17.0,17.0,1.0,2.0,17.0,12.0,,1.0,14.0,0.0,10.0,
228,10.0,0.0,2.0,0.0,17.0,10.0,6.0,10.0,8.0,17.0,12.0,7.0,12.0,11.0,19.0,4.0,0.0,15.0,6.0,,0.0,16.0,-1.0,7.0,
229,12.0,13.0,4.0,-1.0,9.0,13.0,8.0,14.0,15.0,8.0,12.0,2.0,10.0,14.0,15.0,-1.0,1.0,13.0,10.0,,0.0,8.0,2.0,5.0,
230,6.0,7.0,1.0,0.0,12.0,7.0,10.0,10.0,17.0,14.0,5.0,7.0,7.0,8.0,6.0,-1.0,4.0,18.0,9.0,,0.0,9.0,0.0,11.0,
231,8.0,15.0,4.0,0.0,9.0,17.0,11.0,0.0,13.0,12.0,7.0,8.0,13.0,14.0,12.0,-1.0,-1.0,15.0,14.0,,1.0,17.0,0.0,4.0,
232,12.0,10.0,4.0,0.0,14.0,13.0,4.0,8.0,12.0,22.0,9.0,0.0,10.0,6.0,16.0,1.0,3.0,11.0,12.0,,2.0,14.0,-1.0,9.0,
233,11.0,14.0,2.0,-1.0,15.0,10.0,7.0,2.0,17.0,22.0,6.0,10.0,15.0,14.0,2.0,3.0,2.0,12.0,17.0,,0.0,2.0,3.0,6.0,
234,5.0,6.0,3.0,0.0,2.0,10.0,11.0,19.0,12.0,17.0,11.0,8.0,12.0,16.0,1.0,0.0,-1.0,14.0,0.0,,0.0,20.0,-1.0,9.0,
235,6.0,11.0,0.0,1.0,16.0,17.0,5.0,4.0,12.0,15.0,9.0,4.0,3.0,15.0,8.0,1.0,0.0,16.0,13.0,,2.0,21.0,-4.0,6.0,
236,2.0,5.0,2.0,0.0,13.0,11.0,9.0,9.0,17.0,12.0,12.0,14.0,10.0,1.0,9.0,1.0,0.0,19.0,12.0,,0.0,4.0,1.0,13.0,
237,16.0,16.0,2.0,0.0,16.0,19.0,14.0,10.0,13.0,19.0,4.0,9.0,10.0,8.0,6.0,0.0,0.0,20.0,11.0,,0.0,19.0,0.0,3.0,
238,13.0,6.0,4.0,0.0,18.0,12.0,8.0,12.0,5.0,20.0,5.0,11.0,17.0,15.0,14.0,1.0,2.0,15.0,5.0,,-2.0,9.0,-1.0,12.0,
239,8.0,10.0,2.0,1.0,15.0,13.0,12.0,13.0,13.0,12.0,12.0,10.0,16.0,12.0,11.0,3.0,3.0,17.0,8.0,,0.0,13.0,-1.0,12.0,
240,17.0,3.0,1.0,0.0,15.0,7.0,6.0,2.0,4.0,13.0,4.0,18.0,7.0,11.0,14.0,1.0,0.0,18.0,15.0,,2.0,17.0,3.0,10.0,
241,14.0,3.0,1.0,0.0,6.0,12.0,6.0,10.0,21.0,12.0,13.0,9.0,13.0,6.0,8.0,3.0,0.0,10.0,13.0,,0.0,14.0,6.0,13.0,
242,5.0,10.0,11.0,0.0,16.0,4.0,7.0,12.0,16.0,15.0,9.0,24.0,10.0,14.0,11.0,0.0,1.0,2.0,13.0,,0.0,11.0,4.0,9.0,
243,7.0,5.0,7.0,-1.0,12.0,10.0,6.0,9.0,11.0,21.0,11.0,7.0,9.0,12.0,11.0,0.0,0.0,7.0,16.0,,0.0,15.0,-2.0,16.0,
244,19.0,10.0,7.0,0.0,2.0,17.0,11.0,5.0,18.0,16.0,6.0,14.0,14.0,11.0,8.0,0.0,-1.0,16.0,12.0,,-1.0,10.0,-2.0,11.0,
245,7.0,15.0,1.0,0.0,19.0,14.0,8.0,5.0,17.0,7.0,14.0,12.0,13.0,6.0,0.0,0.0,2.0,15.0,8.0,,0.0,12.0,0.0,2.0,
246,13.0,19.0,4.0,1.0,5.0,15.0,7.0,3.0,16.0,13.0,17.0,9.0,9.0,16.0,6.0,-1.0,2.0,,12.0,,0.0,19.0,1.0,9.0,
247,15.0,6.0,1.0,0.0,10.0,16.0,9.0,11.0,9.0,9.0,0.0,14.0,20.0,10.0,11.0,-1.0,1.0,,17.0,,1.0,16.0,0.0,11.0,
248,22.0,7.0,2.0,0.0,16.0,12.0,5.0,14.0,21.0,14.0,7.0,16.0,8.0,8.0,8.0,2.0,2.0,,6.0,,0.0,12.0,2.0,14.0,
249,15.0,14.0,1.0,-2.0,8.0,15.0,10.0,11.0,12.0,13.0,4.0,11.0,13.0,12.0,9.0,-1.0,0.0,,12.0,,0.0,6.0,-2.0,0.0,
250,8.0,12.0,1.0,0.0,14.0,16.0,8.0,20.0,6.0,17.0,11.0,4.0,16.0,14.0,-1.0,0.0,1.0,,9.0,,1.0,6.0,0.0,10.0,
251,12.0,12.0,5.0,0.0,15.0,3.0,11.0,15.0,9.0,12.0,17.0,16.0,8.0,8.0,4.0,3.0,3.0,,12.0,,0.0,11.0,4.0,8.0,
252,13.0,11.0,3.0,0.0,13.0,11.0,9.0,14.0,15.0,1.0,10.0,16.0,14.0,17.0,6.0,2.0,6.0,,16.0,,0.0,8.0,3.0,1.0,
253,4.0,3.0,2.0,0.0,14.0,17.0,9.0,9.0,8.0,20.0,16.0,14.0,16.0,15.0,12.0,1.0,0.0,,9.0,,0.0,4.0,1.0,2.0,
254,18.0,16.0,1.0,-1.0,16.0,12.0,5.0,9.0,7.0,13.0,15.0,17.0,14.0,0.0,-1.0,5.0,0.0,,15.0,,0.0,16.0,0.0,3.0,
255,8.0,15.0,0.0,0.0,8.0,7.0,6.0,7.0,9.0,18.0,9.0,13.0,11.0,8.0,14.0,1.0,0.0,,17.0,,0.0,17.0,4.0,9.0,
256,13.0,18.0,6.0,0.0,9.0,12.0,10.0,13.0,13.0,21.0,13.0,15.0,15.0,10.0,13.0,2.0,3.0,,10.0,,1.0,13.0,1.0,7.0,
257,7.0,11.0,3.0,1.0,12.0,14.0,5.0,17.0,4.0,8.0,16.0,17.0,13.0,7.0,4.0,1.0,1.0,,21.0,,-1.0,18.0,1.0,4.0,
258,9.0,14.0,10.0,0.0,18.0,10.0,7.0,12.0,17.0,10.0,0.0,10.0,11.0,9.0,12.0,0.0,3.0,,14.0,,-1.0,11.0,0.0,2.0,
259,12.0,3.0,10.0,0.0,22.0,13.0,11.0,12.0,12.0,16.0,11.0,19.0,15.0,16.0,14.0,0.0,0.0,,7.0,,-2.0,5.0,-1.0,10.0,
260,12.0,7.0,6.0,0.0,12.0,19.0,8.0,13.0,8.0,15.0,7.0,14.0,11.0,10.0,2.0,0.0,4.0,,11.0,,2.0,21.0,0.0,7.0,
261,17.0,16.0,5.0,-1.0,13.0,5.0,3.0,9.0,11.0,16.0,11.0,8.0,20.0,6.0,5.0,0.0,0.0,,13.0,,0.0,12.0,-1.0,13.0,
262,15.0,15.0,5.0,0.0,14.0,17.0,10.0,10.0,6.0,15.0,19.0,13.0,20.0,13.0,8.0,1.0,2.0,,12.0,,-1.0,14.0,1.0,12.0,
263,9.0,11.0,0.0,0.0,13.0,1.0,5.0,19.0,5.0,11.0,12.0,4.0,12.0,14.0,2.0,1.0,1.0,,8.0,,0.0,10.0,0.0,3.0,
264,16.0,13.0,1.0,0.0,12.0,8.0,5.0,10.0,7.0,15.0,15.0,15.0,11.0,8.0,1.0,0.0,1.0,,21.0,,0.0,19.0,-2.0,4.0,
265,10.0,17.0,3.0,-1.0,11.0,9.0,9.0,15.0,11.0,10.0,6.0,20.0,14.0,11.0,11.0,2.0,0.0,,10.0,,0.0,19.0,0.0,2.0,
266,12.0,10.0,4.0,-1.0,18.0,4.0,5.0,10.0,17.0,18.0,18.0,9.0,9.0,17.0,4.0,2.0,0.0,,10.0,,1.0,13.0,-1.0,1.0,
267,16.0,12.0,2.0,0.0,12.0,3.0,8.0,16.0,13.0,12.0,10.0,8.0,11.0,14.0,3.0,0.0,1.0,,12.0,,1.0,11.0,3.0,0.0,
268,12.0,12.0,5.0,0.0,10.0,8.0,8.0,13.0,15.0,12.0,9.0,13.0,11.0,9.0,17.0,2.0,1.0,,6.0,,-2.0,12.0,2.0,10.0,
