,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,0.9899158477783203,0.689190149307251,0.6758410930633545,0.697380781173706,0.7463657855987549,0.7300989627838135,0.6571090221405029,0.6748969554901123,0.6540050506591797,0.6742630004882812,0.6579759120941162,0.6620612144470215,0.6575369834899902,0.6714859008789062,0.6463930606842041,0.6749341487884521,0.6630589962005615,0.6682727336883545,0.6679496765136719,0.6761231422424316,0.6699211597442627,0.6355118751525879,0.7566831111907959
1,0.7015700340270996,0.7072970867156982,0.7063369750976562,0.7784841060638428,0.7702569961547852,0.7373769283294678,0.6796231269836426,0.7030839920043945,0.6901240348815918,0.701214075088501,0.681535005569458,0.685189962387085,0.6900591850280762,0.7553248405456543,0.656606912612915,0.6953060626983643,0.6884768009185791,0.6963090896606445,0.6984779834747314,0.7325921058654785,0.6958167552947998,0.6373209953308105,0.8109738826751709
2,0.6891388893127441,0.7557590007781982,0.8263289928436279,0.7742981910705566,0.781494140625,0.7052981853485107,0.6881239414215088,0.707252025604248,0.7188999652862549,0.6963272094726562,0.6802339553833008,0.6851730346679688,0.6905190944671631,0.7515618801116943,0.656702995300293,0.6962649822235107,0.6880769729614258,0.6965320110321045,0.6947908401489258,0.6951050758361816,0.6897170543670654,0.6393129825592041,0.844897985458374
3,0.6890959739685059,0.7031629085540771,0.6996660232543945,0.6857752799987793,0.8634729385375977,0.7064809799194336,0.6828861236572266,0.7038688659667969,0.6809310913085938,0.7001111507415771,0.6913669109344482,0.6842548847198486,0.6875021457672119,0.754647970199585,0.6540579795837402,0.69260573387146,0.6950540542602539,0.6913449764251709,0.7000041007995605,0.6944940090179443,0.692418098449707,0.6425442695617676,0.8137452602386475
4,0.690159797668457,0.6986379623413086,0.7510299682617188,0.6807527542114258,0.9371278285980225,0.7447159290313721,0.6848032474517822,0.7014341354370117,0.6821041107177734,0.7441668510437012,0.6796979904174805,0.6857521533966064,0.6871569156646729,0.758781909942627,0.6582269668579102,0.6938979625701904,0.7035188674926758,0.6940040588378906,0.6925060749053955,0.6906750202178955,0.6912310123443604,0.6369726657867432,0.8109097480773926
5,0.6917409896850586,0.6980342864990234,0.6968331336975098,0.6974551677703857,0.8994050025939941,0.7555780410766602,0.6820318698883057,0.7042403221130371,0.6830236911773682,0.7060341835021973,0.6838510036468506,0.6840829849243164,0.6868431568145752,0.7520830631256104,0.6548330783843994,0.7100107669830322,0.6897861957550049,0.6928310394287109,0.6922826766967773,0.6926860809326172,0.6928868293762207,0.6369040012359619,0.8086287975311279
6,0.691227912902832,0.6804490089416504,0.7466690540313721,0.7134139537811279,0.7395293712615967,0.7220408916473389,0.6786289215087891,0.7044579982757568,0.686323881149292,0.6990859508514404,0.6844789981842041,0.6820938587188721,0.686302900314331,0.756328821182251,0.6549088954925537,0.7275869846343994,0.6854910850524902,0.6931040287017822,0.6958880424499512,0.6960000991821289,0.6921379566192627,0.6348929405212402,0.809844970703125
7,5.9987101554870605,0.750568151473999,0.7048892974853516,0.7011680603027344,0.7974879741668701,0.7042398452758789,0.6858718395233154,0.7025799751281738,0.6851520538330078,0.7018611431121826,0.6899280548095703,0.685593843460083,0.6867268085479736,0.7581708431243896,0.655559778213501,0.6967248916625977,0.6871860027313232,0.6931378841400146,0.6941699981689453,0.6957008838653564,0.69968581199646,0.6362051963806152,0.8152980804443359
8,0.7027060985565186,0.7766022682189941,0.7570579051971436,0.7483880519866943,0.7258098125457764,0.704150915145874,0.6823012828826904,0.7311801910400391,0.6818258762359619,0.7062852382659912,0.687993049621582,0.6893510818481445,0.697303056716919,0.7761538028717041,0.6584739685058594,0.6985139846801758,0.6905641555786133,0.6969048976898193,0.6942791938781738,0.6972830295562744,0.6937649250030518,0.6804459095001221,0.8142311573028564
9,2.897531747817993,0.7006683349609375,0.7030370235443115,0.6973512172698975,1.1078550815582275,0.6998827457427979,0.6853411197662354,0.7082219123840332,0.6864829063415527,0.7066860198974609,0.7212517261505127,0.6873409748077393,0.6926589012145996,0.7663109302520752,0.6605520248413086,0.7003087997436523,0.6868698596954346,0.6978230476379395,0.7001371383666992,0.69669508934021,0.7514331340789795,0.6402199268341064,0.8133108615875244
10,0.7460060119628906,0.7016160488128662,0.7000491619110107,0.7042040824890137,0.861076831817627,0.7599730491638184,0.68218994140625,0.7084741592407227,0.6839737892150879,0.7031149864196777,0.7065060138702393,0.6905839443206787,0.6880829334259033,0.7593939304351807,0.6579389572143555,0.6964948177337646,0.692310094833374,0.6983129978179932,0.6955080032348633,0.7003378868103027,0.7056219577789307,0.6393730640411377,0.8128132820129395
11,0.7859439849853516,0.7048590183258057,0.7023160457611084,0.6865758895874023,0.9480371475219727,0.7272920608520508,0.6759209632873535,0.7118730545043945,0.6833198070526123,0.7105679512023926,0.6929881572723389,0.6985971927642822,0.6904802322387695,0.7591061592102051,0.6606009006500244,0.6987948417663574,0.6929409503936768,0.6967568397521973,0.698432207107544,0.6939558982849121,0.6986508369445801,0.6371359825134277,0.8152031898498535
12,1.304063081741333,0.7542359828948975,0.7040081024169922,0.7006709575653076,1.026705026626587,0.7587718963623047,0.6809120178222656,0.7060928344726562,0.6876537799835205,0.7014501094818115,0.6882820129394531,0.6857662200927734,0.691227912902832,0.7602367401123047,0.6874191761016846,0.7400810718536377,0.6931107044219971,0.6980710029602051,0.703740119934082,0.6973371505737305,0.6992089748382568,0.6393651962280273,0.8513247966766357
13,1.6020851135253906,0.778681755065918,0.752551794052124,0.7851457595825195,1.2564637660980225,0.7364349365234375,0.678950309753418,0.7311739921569824,0.6822071075439453,0.70306396484375,0.7030301094055176,0.6849191188812256,0.6896708011627197,0.7644200325012207,0.6811509132385254,0.6935977935791016,0.6860828399658203,0.6959381103515625,0.697382926940918,0.6960351467132568,0.6952528953552246,0.6439638137817383,0.817979097366333
14,0.8810281753540039,0.7804980278015137,0.7225158214569092,0.7047102451324463,1.2113008499145508,0.7055799961090088,0.6833710670471191,0.7268621921539307,0.6803889274597168,0.7067129611968994,0.716472864151001,0.6883869171142578,0.690579891204834,0.7595090866088867,0.6625840663909912,0.7002339363098145,0.6902861595153809,0.69948410987854,0.7035970687866211,0.7007427215576172,0.6941499710083008,0.6380019187927246,0.8155679702758789
15,0.910632848739624,0.709381103515625,0.7004077434539795,0.7028510570526123,0.9126780033111572,0.7048490047454834,0.6838939189910889,0.7041800022125244,0.681124210357666,0.7057309150695801,0.7141790390014648,0.6897780895233154,0.6881043910980225,0.7591979503631592,0.6627488136291504,0.7012350559234619,0.6907808780670166,0.6981611251831055,0.6943840980529785,0.6989638805389404,0.6947901248931885,0.6411738395690918,0.8128631114959717
16,1.3164267539978027,0.7489252090454102,0.7038819789886475,0.7130959033966064,0.718829870223999,0.7066559791564941,0.6743991374969482,0.709723949432373,0.6794826984405518,0.7057771682739258,0.964320182800293,0.6939661502838135,0.6886749267578125,0.8112680912017822,0.6582527160644531,0.7330977916717529,0.6916241645812988,0.7471239566802979,0.7446599006652832,0.694223165512085,0.6963589191436768,0.6413078308105469,0.8173487186431885
17,1.1284799575805664,0.7062482833862305,0.6969950199127197,0.6997249126434326,0.6861820220947266,0.7093780040740967,0.6822867393493652,0.7092058658599854,0.6871778964996338,0.703930139541626,0.808117151260376,0.6895763874053955,0.688309907913208,0.7609059810638428,0.662200927734375,0.7389609813690186,0.6901638507843018,0.7465031147003174,0.6994202136993408,0.7019760608673096,0.6985797882080078,0.6405899524688721,0.8194000720977783
