,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
110,11.0,13.0,5.0,8.0,4.0,1.0,10.0,0.0,1.0,0.0,13.0,10.0,11.0,7.0,1.0,9.0,12.0,5.0,2.0,8.0,20.0,12.0,12.0,7.0,3.0,8.0,7.0,1.0,2.0,8.0
111,12.0,6.0,5.0,11.0,3.0,4.0,13.0,11.0,4.0,5.0,12.0,4.0,10.0,5.0,5.0,4.0,10.0,16.0,6.0,1.0,11.0,7.0,9.0,4.0,1.0,10.0,4.0,3.0,6.0,7.0
112,12.0,9.0,5.0,8.0,7.0,3.0,13.0,3.0,8.0,6.0,3.0,12.0,5.0,2.0,15.0,6.0,6.0,12.0,17.0,5.0,3.0,14.0,6.0,13.0,0.0,3.0,4.0,4.0,5.0,13.0
113,9.0,4.0,5.0,12.0,13.0,1.0,14.0,3.0,3.0,10.0,15.0,9.0,13.0,5.0,9.0,10.0,14.0,9.0,5.0,9.0,6.0,11.0,8.0,11.0,6.0,4.0,0.0,9.0,12.0,6.0
114,5.0,5.0,10.0,12.0,7.0,-1.0,5.0,4.0,2.0,3.0,15.0,10.0,11.0,11.0,6.0,4.0,8.0,9.0,0.0,5.0,9.0,3.0,1.0,14.0,5.0,7.0,3.0,9.0,8.0,8.0
115,9.0,8.0,9.0,18.0,8.0,3.0,10.0,12.0,2.0,5.0,10.0,7.0,11.0,3.0,5.0,2.0,12.0,-1.0,19.0,-1.0,14.0,16.0,15.0,13.0,8.0,2.0,4.0,7.0,4.0,11.0
116,7.0,1.0,2.0,8.0,9.0,1.0,2.0,8.0,5.0,1.0,15.0,14.0,7.0,1.0,6.0,1.0,13.0,15.0,9.0,0.0,13.0,12.0,6.0,4.0,6.0,13.0,3.0,1.0,12.0,12.0
117,17.0,7.0,12.0,12.0,15.0,3.0,7.0,9.0,-1.0,7.0,11.0,14.0,4.0,4.0,9.0,13.0,13.0,12.0,2.0,4.0,16.0,10.0,13.0,14.0,5.0,9.0,4.0,14.0,7.0,9.0
118,12.0,5.0,3.0,7.0,10.0,0.0,13.0,1.0,2.0,4.0,8.0,10.0,12.0,4.0,0.0,10.0,16.0,16.0,8.0,7.0,7.0,16.0,4.0,11.0,1.0,16.0,6.0,10.0,8.0,2.0
119,8.0,5.0,4.0,8.0,6.0,1.0,1.0,12.0,6.0,1.0,7.0,12.0,8.0,1.0,6.0,6.0,16.0,13.0,9.0,8.0,8.0,11.0,9.0,6.0,10.0,9.0,19.0,3.0,8.0,4.0
120,4.0,4.0,6.0,12.0,12.0,0.0,12.0,2.0,3.0,7.0,15.0,7.0,6.0,13.0,1.0,5.0,10.0,10.0,14.0,0.0,12.0,7.0,13.0,11.0,2.0,15.0,11.0,17.0,9.0,8.0
121,3.0,8.0,4.0,8.0,8.0,3.0,5.0,12.0,2.0,3.0,12.0,12.0,8.0,5.0,4.0,8.0,11.0,10.0,2.0,3.0,8.0,14.0,12.0,12.0,10.0,13.0,3.0,6.0,6.0,4.0
122,11.0,7.0,1.0,4.0,10.0,4.0,4.0,11.0,5.0,4.0,6.0,13.0,4.0,5.0,1.0,12.0,12.0,11.0,4.0,2.0,5.0,12.0,9.0,5.0,9.0,11.0,12.0,7.0,11.0,5.0
123,12.0,9.0,10.0,8.0,3.0,7.0,5.0,12.0,0.0,0.0,9.0,7.0,8.0,5.0,1.0,3.0,12.0,6.0,7.0,2.0,11.0,2.0,13.0,7.0,9.0,14.0,2.0,2.0,5.0,7.0
124,14.0,7.0,8.0,8.0,14.0,7.0,12.0,6.0,0.0,2.0,9.0,8.0,4.0,4.0,4.0,11.0,3.0,7.0,7.0,3.0,12.0,17.0,12.0,13.0,14.0,5.0,4.0,4.0,3.0,9.0
125,9.0,7.0,3.0,11.0,13.0,0.0,13.0,12.0,3.0,4.0,9.0,6.0,10.0,11.0,0.0,11.0,14.0,13.0,4.0,1.0,11.0,12.0,9.0,16.0,5.0,11.0,10.0,1.0,8.0,3.0
126,9.0,5.0,3.0,10.0,1.0,7.0,7.0,12.0,7.0,0.0,5.0,12.0,9.0,6.0,12.0,14.0,15.0,10.0,3.0,7.0,10.0,1.0,21.0,9.0,12.0,2.0,0.0,10.0,4.0,10.0
127,9.0,5.0,5.0,12.0,11.0,6.0,16.0,11.0,0.0,1.0,12.0,15.0,8.0,9.0,14.0,3.0,10.0,4.0,4.0,2.0,9.0,16.0,10.0,10.0,6.0,9.0,3.0,4.0,2.0,8.0
128,15.0,7.0,3.0,6.0,8.0,5.0,8.0,4.0,0.0,12.0,4.0,12.0,11.0,9.0,12.0,8.0,8.0,8.0,8.0,4.0,17.0,13.0,10.0,12.0,13.0,14.0,4.0,10.0,6.0,6.0
129,11.0,7.0,13.0,11.0,8.0,3.0,14.0,9.0,4.0,9.0,14.0,8.0,11.0,9.0,7.0,12.0,11.0,14.0,2.0,3.0,9.0,11.0,1.0,7.0,10.0,8.0,8.0,11.0,10.0,5.0
130,11.0,5.0,5.0,5.0,10.0,2.0,7.0,15.0,4.0,5.0,8.0,3.0,8.0,4.0,8.0,7.0,12.0,10.0,11.0,9.0,2.0,18.0,13.0,11.0,13.0,16.0,5.0,13.0,11.0,6.0
131,15.0,9.0,8.0,6.0,5.0,0.0,6.0,10.0,7.0,10.0,11.0,10.0,11.0,9.0,7.0,10.0,10.0,11.0,17.0,3.0,16.0,12.0,13.0,16.0,3.0,15.0,11.0,10.0,6.0,11.0
132,12.0,11.0,5.0,16.0,9.0,5.0,11.0,3.0,7.0,4.0,6.0,8.0,8.0,18.0,7.0,12.0,7.0,10.0,15.0,12.0,7.0,6.0,11.0,12.0,8.0,14.0,9.0,4.0,14.0,9.0
133,7.0,16.0,12.0,10.0,15.0,4.0,17.0,10.0,8.0,9.0,3.0,13.0,6.0,3.0,12.0,10.0,7.0,15.0,8.0,13.0,11.0,8.0,13.0,12.0,14.0,5.0,6.0,4.0,10.0,13.0
134,17.0,4.0,12.0,13.0,11.0,2.0,11.0,13.0,2.0,13.0,7.0,8.0,11.0,6.0,4.0,7.0,13.0,13.0,16.0,0.0,10.0,13.0,9.0,15.0,14.0,6.0,11.0,12.0,15.0,17.0
135,13.0,12.0,0.0,14.0,11.0,4.0,6.0,11.0,4.0,6.0,2.0,11.0,16.0,3.0,8.0,5.0,13.0,9.0,8.0,2.0,7.0,6.0,13.0,9.0,7.0,11.0,12.0,8.0,6.0,9.0
136,11.0,4.0,13.0,14.0,14.0,3.0,10.0,13.0,7.0,5.0,8.0,4.0,7.0,10.0,11.0,12.0,15.0,15.0,15.0,3.0,18.0,11.0,7.0,14.0,11.0,12.0,4.0,2.0,15.0,8.0
137,6.0,10.0,6.0,10.0,5.0,1.0,2.0,15.0,2.0,6.0,9.0,11.0,4.0,4.0,10.0,11.0,11.0,4.0,10.0,10.0,9.0,16.0,8.0,8.0,12.0,16.0,5.0,6.0,6.0,6.0
138,14.0,6.0,8.0,15.0,14.0,2.0,12.0,10.0,2.0,9.0,6.0,3.0,8.0,5.0,7.0,14.0,15.0,6.0,11.0,1.0,8.0,9.0,10.0,1.0,13.0,5.0,10.0,17.0,14.0,3.0
139,4.0,9.0,5.0,13.0,7.0,1.0,8.0,5.0,11.0,5.0,1.0,13.0,13.0,7.0,15.0,10.0,14.0,18.0,6.0,0.0,11.0,6.0,12.0,5.0,4.0,8.0,6.0,13.0,8.0,8.0
140,11.0,0.0,7.0,4.0,14.0,1.0,9.0,12.0,2.0,1.0,11.0,10.0,13.0,5.0,15.0,12.0,11.0,11.0,6.0,5.0,4.0,8.0,13.0,13.0,11.0,16.0,0.0,2.0,17.0,12.0
141,8.0,3.0,9.0,18.0,8.0,6.0,7.0,12.0,5.0,11.0,15.0,9.0,9.0,-1.0,6.0,13.0,10.0,13.0,11.0,6.0,2.0,9.0,10.0,10.0,8.0,8.0,9.0,15.0,4.0,5.0
142,10.0,15.0,10.0,13.0,10.0,4.0,13.0,9.0,11.0,1.0,10.0,14.0,11.0,8.0,10.0,18.0,4.0,12.0,8.0,4.0,4.0,1.0,11.0,19.0,6.0,16.0,8.0,14.0,10.0,9.0
143,12.0,5.0,4.0,13.0,7.0,4.0,12.0,16.0,4.0,11.0,12.0,6.0,14.0,5.0,14.0,15.0,10.0,9.0,11.0,3.0,10.0,15.0,15.0,9.0,8.0,16.0,6.0,7.0,16.0,2.0
144,5.0,14.0,5.0,12.0,12.0,1.0,16.0,18.0,2.0,7.0,8.0,12.0,14.0,5.0,10.0,9.0,11.0,14.0,4.0,5.0,13.0,16.0,14.0,17.0,11.0,15.0,9.0,8.0,5.0,8.0
145,9.0,5.0,1.0,12.0,7.0,0.0,15.0,11.0,3.0,5.0,8.0,17.0,10.0,10.0,8.0,16.0,11.0,12.0,8.0,11.0,8.0,8.0,7.0,15.0,14.0,15.0,10.0,7.0,8.0,15.0
146,10.0,9.0,3.0,9.0,9.0,2.0,15.0,11.0,9.0,2.0,11.0,4.0,3.0,5.0,6.0,6.0,17.0,11.0,13.0,2.0,4.0,14.0,13.0,9.0,20.0,3.0,5.0,10.0,-1.0,7.0
147,14.0,10.0,6.0,5.0,21.0,8.0,6.0,7.0,13.0,2.0,17.0,8.0,7.0,3.0,11.0,17.0,10.0,18.0,12.0,9.0,3.0,15.0,13.0,11.0,11.0,7.0,12.0,11.0,11.0,18.0
148,11.0,12.0,3.0,12.0,11.0,2.0,15.0,20.0,9.0,9.0,6.0,17.0,7.0,10.0,10.0,3.0,20.0,5.0,6.0,2.0,18.0,10.0,11.0,9.0,9.0,12.0,9.0,8.0,13.0,9.0
149,12.0,15.0,7.0,12.0,13.0,8.0,12.0,14.0,11.0,14.0,9.0,2.0,11.0,5.0,11.0,9.0,10.0,8.0,20.0,6.0,14.0,17.0,10.0,7.0,13.0,6.0,6.0,16.0,19.0,-1.0
150,17.0,10.0,7.0,9.0,12.0,4.0,18.0,14.0,12.0,4.0,17.0,1.0,10.0,8.0,12.0,7.0,13.0,19.0,11.0,6.0,13.0,16.0,10.0,5.0,8.0,11.0,0.0,7.0,9.0,15.0
151,15.0,5.0,2.0,12.0,13.0,4.0,8.0,9.0,7.0,3.0,5.0,11.0,3.0,1.0,11.0,10.0,11.0,11.0,17.0,3.0,6.0,12.0,13.0,13.0,19.0,5.0,15.0,4.0,0.0,12.0
152,9.0,0.0,8.0,12.0,13.0,12.0,20.0,12.0,8.0,6.0,13.0,12.0,8.0,4.0,11.0,11.0,14.0,15.0,16.0,1.0,17.0,17.0,13.0,6.0,15.0,13.0,5.0,10.0,18.0,5.0
153,6.0,10.0,4.0,15.0,4.0,5.0,17.0,13.0,4.0,10.0,9.0,14.0,9.0,14.0,16.0,12.0,16.0,12.0,9.0,6.0,6.0,16.0,15.0,13.0,17.0,10.0,21.0,8.0,16.0,12.0
154,9.0,13.0,5.0,10.0,11.0,10.0,11.0,7.0,2.0,9.0,13.0,17.0,9.0,3.0,3.0,10.0,9.0,5.0,14.0,0.0,13.0,6.0,17.0,10.0,10.0,9.0,7.0,13.0,6.0,9.0
155,17.0,13.0,8.0,12.0,10.0,5.0,7.0,11.0,6.0,5.0,0.0,14.0,10.0,3.0,7.0,14.0,16.0,12.0,9.0,2.0,8.0,9.0,20.0,13.0,17.0,7.0,6.0,11.0,6.0,15.0
156,9.0,5.0,1.0,10.0,16.0,5.0,7.0,9.0,5.0,12.0,14.0,9.0,10.0,17.0,1.0,10.0,13.0,13.0,8.0,9.0,1.0,6.0,8.0,7.0,9.0,11.0,5.0,11.0,5.0,6.0
157,11.0,13.0,11.0,16.0,2.0,3.0,5.0,13.0,5.0,8.0,14.0,7.0,10.0,13.0,17.0,15.0,12.0,8.0,14.0,6.0,9.0,4.0,11.0,11.0,13.0,16.0,14.0,9.0,7.0,17.0
158,5.0,6.0,3.0,9.0,10.0,8.0,1.0,12.0,12.0,2.0,13.0,4.0,14.0,2.0,12.0,9.0,20.0,6.0,8.0,2.0,15.0,18.0,7.0,17.0,11.0,11.0,9.0,0.0,14.0,6.0
159,5.0,6.0,16.0,4.0,6.0,0.0,9.0,6.0,10.0,11.0,6.0,16.0,11.0,4.0,12.0,10.0,14.0,13.0,18.0,6.0,7.0,9.0,18.0,12.0,3.0,15.0,13.0,8.0,11.0,11.0
160,12.0,9.0,8.0,15.0,11.0,6.0,15.0,5.0,13.0,8.0,8.0,9.0,4.0,5.0,9.0,18.0,18.0,16.0,10.0,6.0,6.0,8.0,13.0,13.0,15.0,14.0,14.0,5.0,15.0,14.0
161,9.0,7.0,4.0,9.0,11.0,11.0,5.0,17.0,7.0,10.0,3.0,11.0,16.0,9.0,12.0,9.0,11.0,17.0,18.0,13.0,11.0,14.0,12.0,15.0,7.0,7.0,9.0,8.0,13.0,12.0
162,10.0,6.0,7.0,7.0,8.0,10.0,10.0,16.0,6.0,5.0,18.0,11.0,4.0,3.0,14.0,12.0,11.0,14.0,7.0,9.0,9.0,13.0,10.0,11.0,13.0,17.0,7.0,4.0,12.0,8.0
163,10.0,9.0,5.0,18.0,12.0,8.0,6.0,11.0,0.0,6.0,16.0,9.0,12.0,9.0,16.0,18.0,15.0,9.0,11.0,9.0,12.0,14.0,14.0,11.0,7.0,14.0,7.0,7.0,8.0,12.0
164,8.0,11.0,8.0,8.0,14.0,6.0,11.0,14.0,11.0,10.0,17.0,17.0,8.0,9.0,9.0,14.0,7.0,13.0,16.0,10.0,10.0,14.0,14.0,13.0,14.0,11.0,16.0,16.0,22.0,7.0
165,14.0,11.0,2.0,21.0,3.0,8.0,7.0,7.0,10.0,7.0,8.0,7.0,12.0,6.0,9.0,8.0,10.0,14.0,10.0,13.0,5.0,14.0,11.0,8.0,11.0,9.0,15.0,10.0,10.0,3.0
166,14.0,13.0,6.0,22.0,3.0,4.0,17.0,18.0,-1.0,10.0,16.0,13.0,5.0,10.0,7.0,18.0,14.0,13.0,19.0,13.0,16.0,13.0,21.0,15.0,10.0,10.0,11.0,10.0,7.0,9.0
167,10.0,8.0,12.0,14.0,20.0,4.0,10.0,11.0,8.0,10.0,17.0,8.0,2.0,4.0,4.0,15.0,10.0,15.0,15.0,14.0,8.0,18.0,5.0,7.0,11.0,10.0,12.0,13.0,22.0,13.0
168,7.0,11.0,5.0,11.0,7.0,3.0,10.0,9.0,1.0,14.0,11.0,10.0,9.0,10.0,12.0,13.0,8.0,13.0,4.0,9.0,13.0,14.0,2.0,10.0,12.0,10.0,13.0,6.0,7.0,13.0
169,6.0,0.0,0.0,9.0,8.0,2.0,10.0,3.0,8.0,9.0,5.0,13.0,2.0,6.0,17.0,18.0,9.0,19.0,11.0,9.0,3.0,13.0,10.0,14.0,13.0,16.0,5.0,11.0,8.0,9.0
170,8.0,20.0,1.0,14.0,9.0,7.0,12.0,11.0,12.0,3.0,9.0,5.0,12.0,11.0,7.0,13.0,19.0,19.0,11.0,8.0,12.0,10.0,11.0,5.0,8.0,3.0,12.0,13.0,9.0,12.0
171,11.0,7.0,6.0,4.0,12.0,5.0,9.0,18.0,7.0,13.0,6.0,13.0,4.0,4.0,11.0,11.0,15.0,15.0,8.0,6.0,8.0,10.0,15.0,9.0,10.0,10.0,7.0,16.0,9.0,6.0
172,2.0,12.0,12.0,18.0,7.0,11.0,6.0,9.0,13.0,11.0,6.0,15.0,11.0,6.0,11.0,13.0,13.0,12.0,9.0,10.0,13.0,16.0,17.0,13.0,14.0,14.0,10.0,12.0,17.0,10.0
173,5.0,1.0,2.0,15.0,2.0,11.0,12.0,10.0,9.0,11.0,9.0,2.0,6.0,5.0,18.0,13.0,11.0,14.0,15.0,9.0,10.0,16.0,8.0,4.0,12.0,3.0,1.0,3.0,18.0,14.0
174,13.0,10.0,3.0,6.0,13.0,4.0,16.0,7.0,7.0,12.0,15.0,15.0,3.0,3.0,17.0,12.0,4.0,17.0,11.0,9.0,7.0,15.0,19.0,11.0,16.0,15.0,14.0,15.0,13.0,13.0
175,5.0,5.0,9.0,9.0,5.0,16.0,13.0,12.0,14.0,12.0,8.0,6.0,13.0,6.0,8.0,9.0,10.0,5.0,10.0,4.0,13.0,15.0,15.0,2.0,4.0,12.0,13.0,11.0,14.0,13.0
176,11.0,11.0,1.0,20.0,9.0,1.0,10.0,18.0,11.0,5.0,9.0,5.0,6.0,8.0,10.0,13.0,11.0,14.0,9.0,3.0,10.0,18.0,12.0,9.0,11.0,8.0,6.0,4.0,11.0,6.0
177,2.0,6.0,10.0,14.0,17.0,14.0,10.0,7.0,1.0,8.0,5.0,14.0,13.0,6.0,5.0,16.0,11.0,3.0,19.0,7.0,15.0,14.0,3.0,14.0,9.0,10.0,16.0,17.0,18.0,8.0
178,11.0,5.0,3.0,11.0,16.0,15.0,7.0,8.0,11.0,7.0,6.0,4.0,9.0,1.0,10.0,14.0,14.0,14.0,13.0,10.0,11.0,16.0,9.0,16.0,12.0,17.0,8.0,11.0,11.0,12.0
179,2.0,8.0,5.0,16.0,11.0,20.0,12.0,11.0,10.0,12.0,11.0,14.0,6.0,7.0,19.0,15.0,15.0,13.0,4.0,17.0,20.0,18.0,14.0,11.0,8.0,19.0,13.0,21.0,9.0,8.0
180,2.0,14.0,8.0,9.0,15.0,5.0,9.0,15.0,14.0,12.0,7.0,18.0,10.0,11.0,12.0,18.0,15.0,12.0,14.0,19.0,10.0,16.0,9.0,13.0,2.0,3.0,5.0,8.0,17.0,7.0
181,6.0,11.0,5.0,4.0,12.0,6.0,12.0,8.0,7.0,6.0,9.0,8.0,7.0,7.0,16.0,16.0,13.0,16.0,17.0,9.0,13.0,10.0,11.0,7.0,8.0,17.0,11.0,7.0,13.0,11.0
182,8.0,15.0,3.0,10.0,11.0,10.0,13.0,5.0,13.0,11.0,12.0,3.0,10.0,6.0,9.0,15.0,7.0,13.0,17.0,4.0,16.0,8.0,6.0,15.0,10.0,16.0,6.0,14.0,9.0,11.0
183,1.0,15.0,2.0,3.0,16.0,7.0,14.0,1.0,15.0,13.0,4.0,11.0,7.0,7.0,11.0,12.0,3.0,15.0,4.0,9.0,4.0,10.0,7.0,15.0,13.0,18.0,6.0,9.0,12.0,18.0
184,1.0,9.0,15.0,11.0,15.0,2.0,11.0,6.0,6.0,8.0,10.0,14.0,10.0,7.0,8.0,8.0,12.0,19.0,13.0,9.0,14.0,17.0,11.0,11.0,17.0,16.0,11.0,15.0,12.0,10.0
185,11.0,15.0,1.0,8.0,6.0,6.0,13.0,15.0,14.0,11.0,13.0,7.0,17.0,10.0,11.0,7.0,9.0,9.0,15.0,17.0,8.0,10.0,8.0,14.0,5.0,17.0,8.0,23.0,13.0,11.0
186,5.0,13.0,11.0,9.0,1.0,8.0,10.0,16.0,14.0,2.0,11.0,16.0,11.0,9.0,15.0,16.0,16.0,14.0,11.0,9.0,18.0,9.0,12.0,14.0,8.0,8.0,9.0,11.0,12.0,11.0
187,14.0,6.0,6.0,15.0,18.0,7.0,7.0,11.0,12.0,13.0,13.0,18.0,5.0,9.0,9.0,9.0,2.0,16.0,12.0,14.0,20.0,17.0,8.0,8.0,11.0,16.0,9.0,10.0,11.0,6.0
188,3.0,9.0,4.0,13.0,7.0,10.0,14.0,12.0,2.0,3.0,4.0,5.0,13.0,5.0,14.0,18.0,7.0,11.0,17.0,16.0,9.0,11.0,7.0,10.0,18.0,12.0,4.0,17.0,9.0,11.0
189,3.0,12.0,10.0,13.0,4.0,8.0,5.0,18.0,13.0,14.0,13.0,3.0,5.0,3.0,3.0,5.0,13.0,12.0,19.0,10.0,20.0,13.0,9.0,16.0,16.0,16.0,10.0,4.0,16.0,5.0
190,5.0,15.0,3.0,15.0,2.0,11.0,16.0,17.0,8.0,18.0,7.0,11.0,9.0,0.0,9.0,17.0,17.0,2.0,10.0,9.0,7.0,15.0,11.0,12.0,10.0,11.0,12.0,17.0,10.0,12.0
191,9.0,7.0,4.0,20.0,8.0,2.0,2.0,16.0,7.0,4.0,11.0,11.0,3.0,13.0,17.0,16.0,13.0,6.0,18.0,10.0,11.0,13.0,15.0,10.0,5.0,13.0,8.0,10.0,9.0,7.0
192,21.0,15.0,5.0,19.0,3.0,8.0,18.0,17.0,15.0,4.0,18.0,15.0,6.0,13.0,16.0,22.0,10.0,12.0,10.0,17.0,13.0,3.0,13.0,9.0,10.0,17.0,9.0,3.0,17.0,7.0
193,11.0,13.0,10.0,12.0,8.0,13.0,14.0,5.0,16.0,7.0,13.0,7.0,2.0,-1.0,9.0,11.0,11.0,10.0,14.0,12.0,13.0,7.0,19.0,21.0,12.0,11.0,14.0,6.0,18.0,14.0
194,4.0,9.0,12.0,6.0,16.0,14.0,15.0,15.0,5.0,16.0,12.0,14.0,10.0,0.0,14.0,6.0,10.0,9.0,13.0,12.0,12.0,12.0,18.0,9.0,11.0,15.0,4.0,14.0,16.0,13.0
195,12.0,14.0,12.0,9.0,6.0,16.0,14.0,14.0,18.0,11.0,11.0,5.0,11.0,1.0,14.0,4.0,5.0,13.0,13.0,11.0,7.0,20.0,13.0,14.0,15.0,8.0,10.0,3.0,13.0,5.0
196,3.0,2.0,10.0,10.0,2.0,18.0,13.0,18.0,11.0,12.0,12.0,11.0,4.0,6.0,11.0,11.0,16.0,14.0,13.0,17.0,15.0,10.0,14.0,13.0,8.0,17.0,17.0,19.0,11.0,8.0
197,11.0,12.0,4.0,12.0,15.0,7.0,12.0,10.0,17.0,10.0,11.0,7.0,7.0,8.0,6.0,14.0,7.0,15.0,11.0,14.0,7.0,16.0,4.0,11.0,7.0,15.0,16.0,20.0,17.0,11.0
198,6.0,13.0,8.0,14.0,7.0,11.0,14.0,10.0,20.0,13.0,5.0,11.0,9.0,3.0,13.0,14.0,7.0,10.0,8.0,11.0,9.0,7.0,15.0,12.0,8.0,0.0,7.0,11.0,11.0,12.0
199,12.0,11.0,11.0,8.0,14.0,15.0,11.0,4.0,4.0,11.0,6.0,9.0,8.0,8.0,4.0,12.0,13.0,13.0,19.0,6.0,18.0,14.0,13.0,8.0,16.0,6.0,6.0,14.0,14.0,14.0
200,12.0,11.0,9.0,12.0,16.0,10.0,14.0,10.0,2.0,4.0,12.0,4.0,12.0,6.0,7.0,16.0,15.0,16.0,13.0,9.0,7.0,15.0,11.0,9.0,5.0,13.0,9.0,11.0,9.0,12.0
201,13.0,4.0,10.0,2.0,13.0,16.0,8.0,6.0,18.0,15.0,9.0,18.0,14.0,3.0,14.0,4.0,11.0,15.0,5.0,18.0,9.0,16.0,11.0,12.0,11.0,11.0,9.0,7.0,11.0,9.0
202,15.0,9.0,12.0,12.0,14.0,11.0,10.0,14.0,15.0,13.0,12.0,10.0,7.0,1.0,16.0,10.0,17.0,5.0,3.0,15.0,16.0,17.0,6.0,1.0,7.0,8.0,9.0,13.0,17.0,10.0
203,3.0,16.0,1.0,8.0,18.0,9.0,16.0,6.0,8.0,2.0,12.0,4.0,9.0,3.0,10.0,12.0,10.0,17.0,14.0,11.0,14.0,16.0,12.0,15.0,15.0,16.0,11.0,19.0,7.0,13.0
204,10.0,8.0,10.0,8.0,9.0,14.0,9.0,13.0,11.0,5.0,14.0,9.0,8.0,11.0,13.0,14.0,18.0,13.0,5.0,11.0,12.0,20.0,19.0,14.0,11.0,19.0,16.0,15.0,12.0,11.0
205,13.0,11.0,8.0,14.0,15.0,17.0,-1.0,20.0,13.0,10.0,13.0,9.0,16.0,7.0,13.0,10.0,16.0,11.0,18.0,18.0,12.0,10.0,11.0,14.0,15.0,5.0,7.0,14.0,13.0,10.0
206,11.0,16.0,9.0,11.0,9.0,21.0,14.0,11.0,4.0,3.0,0.0,9.0,16.0,2.0,6.0,17.0,13.0,2.0,18.0,15.0,18.0,17.0,10.0,11.0,11.0,7.0,2.0,13.0,12.0,18.0
207,12.0,19.0,2.0,13.0,15.0,8.0,4.0,14.0,5.0,12.0,4.0,1.0,4.0,1.0,8.0,17.0,11.0,4.0,16.0,14.0,6.0,17.0,14.0,14.0,13.0,14.0,14.0,13.0,11.0,18.0
208,10.0,15.0,16.0,14.0,18.0,9.0,9.0,15.0,7.0,9.0,21.0,8.0,12.0,7.0,14.0,15.0,13.0,9.0,17.0,12.0,12.0,9.0,12.0,17.0,20.0,14.0,15.0,9.0,16.0,6.0
209,17.0,6.0,11.0,10.0,16.0,4.0,9.0,17.0,20.0,14.0,16.0,6.0,12.0,10.0,14.0,8.0,16.0,17.0,13.0,15.0,12.0,3.0,11.0,12.0,10.0,4.0,7.0,8.0,19.0,0.0
210,12.0,10.0,11.0,13.0,8.0,7.0,14.0,9.0,4.0,8.0,12.0,12.0,23.0,6.0,12.0,8.0,13.0,12.0,12.0,11.0,13.0,11.0,9.0,13.0,12.0,11.0,6.0,7.0,18.0,12.0
211,17.0,16.0,10.0,12.0,15.0,11.0,4.0,0.0,6.0,6.0,15.0,20.0,9.0,3.0,3.0,9.0,12.0,7.0,17.0,3.0,2.0,12.0,18.0,13.0,9.0,11.0,7.0,7.0,16.0,20.0
212,1.0,16.0,9.0,18.0,17.0,22.0,18.0,16.0,15.0,12.0,12.0,15.0,9.0,6.0,7.0,16.0,12.0,12.0,13.0,21.0,11.0,7.0,15.0,12.0,14.0,11.0,18.0,8.0,13.0,6.0
213,14.0,17.0,15.0,7.0,22.0,8.0,11.0,11.0,3.0,16.0,15.0,7.0,11.0,5.0,21.0,14.0,12.0,14.0,17.0,18.0,11.0,16.0,12.0,9.0,14.0,9.0,10.0,9.0,16.0,12.0
214,9.0,16.0,7.0,11.0,18.0,19.0,11.0,9.0,12.0,4.0,16.0,6.0,14.0,2.0,12.0,16.0,10.0,15.0,16.0,1.0,13.0,10.0,17.0,8.0,4.0,15.0,17.0,16.0,16.0,15.0
215,13.0,12.0,5.0,3.0,15.0,14.0,3.0,15.0,5.0,3.0,17.0,17.0,1.0,17.0,9.0,14.0,8.0,17.0,16.0,9.0,11.0,15.0,9.0,12.0,12.0,15.0,16.0,14.0,20.0,13.0
216,14.0,8.0,0.0,18.0,15.0,14.0,5.0,17.0,1.0,13.0,16.0,10.0,6.0,4.0,3.0,3.0,9.0,11.0,13.0,9.0,16.0,12.0,10.0,19.0,7.0,14.0,13.0,2.0,18.0,13.0
217,13.0,19.0,8.0,11.0,2.0,13.0,16.0,15.0,13.0,10.0,7.0,10.0,14.0,8.0,14.0,9.0,15.0,10.0,3.0,10.0,14.0,18.0,14.0,14.0,18.0,10.0,15.0,11.0,15.0,20.0
218,10.0,12.0,0.0,13.0,0.0,8.0,5.0,10.0,14.0,10.0,11.0,12.0,11.0,11.0,9.0,16.0,9.0,16.0,12.0,8.0,14.0,16.0,19.0,15.0,10.0,18.0,16.0,7.0,13.0,4.0
219,4.0,12.0,9.0,12.0,17.0,1.0,7.0,16.0,6.0,14.0,5.0,15.0,2.0,5.0,18.0,13.0,14.0,8.0,19.0,15.0,11.0,6.0,13.0,13.0,2.0,9.0,10.0,9.0,11.0,10.0
220,20.0,7.0,12.0,14.0,13.0,15.0,15.0,16.0,12.0,7.0,2.0,16.0,7.0,2.0,11.0,17.0,8.0,15.0,6.0,13.0,15.0,5.0,15.0,5.0,14.0,13.0,17.0,16.0,23.0,13.0
221,13.0,14.0,6.0,7.0,11.0,12.0,4.0,4.0,9.0,13.0,12.0,8.0,9.0,5.0,15.0,17.0,11.0,6.0,13.0,11.0,11.0,16.0,11.0,0.0,19.0,19.0,13.0,12.0,21.0,10.0
222,17.0,3.0,14.0,9.0,6.0,12.0,12.0,19.0,5.0,5.0,6.0,13.0,17.0,1.0,13.0,13.0,7.0,5.0,16.0,15.0,5.0,2.0,14.0,9.0,8.0,15.0,11.0,11.0,16.0,15.0
223,9.0,17.0,19.0,10.0,17.0,12.0,13.0,22.0,10.0,11.0,7.0,14.0,16.0,8.0,2.0,12.0,8.0,18.0,6.0,7.0,13.0,17.0,10.0,8.0,12.0,17.0,10.0,6.0,10.0,9.0
