,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,2.183283805847168,0.6882119178771973,0.6709702014923096,0.6757938861846924,0.7077879905700684,0.6797890663146973,0.6748380661010742,0.6905059814453125,0.7143681049346924,0.6862778663635254,0.6686956882476807,0.6964108943939209,0.6801211833953857,0.6894609928131104,0.6793551445007324,0.6968531608581543,0.6974947452545166,0.7236881256103516,0.6994359493255615,0.6895413398742676,0.6892290115356445,0.6977498531341553,0.6764440536499023,0.6149177551269531,0.7722578048706055
1,0.7239439487457275,0.7106010913848877,0.7079410552978516,0.7097008228302002,0.7678792476654053,0.7087910175323486,0.7231700420379639,0.7553343772888184,0.7581408023834229,0.7267217636108398,0.7046787738800049,0.7363629341125488,0.7120108604431152,0.7320709228515625,0.7090921401977539,0.8038527965545654,0.6851272583007812,0.717188835144043,0.7205839157104492,0.7256147861480713,0.7630679607391357,0.7293310165405273,0.7085959911346436,0.6309502124786377,0.8030910491943359
2,0.7050130367279053,0.7018351554870605,0.6976940631866455,0.7110283374786377,0.716850757598877,0.7209138870239258,0.7200760841369629,0.72377610206604,0.8222839832305908,0.7180569171905518,0.6978099346160889,0.7285528182983398,0.7047591209411621,0.7109150886535645,0.7440838813781738,0.8085460662841797,0.698883056640625,0.7128729820251465,0.7208011150360107,0.7238638401031494,0.7279019355773926,0.7277827262878418,0.7564759254455566,0.633430004119873,0.8090300559997559
3,0.705251932144165,0.6984729766845703,0.7406198978424072,0.7098827362060547,0.7055368423461914,0.7002689838409424,0.7143640518188477,0.7227771282196045,0.7584409713745117,0.7226099967956543,0.6987802982330322,0.7296497821807861,0.703298807144165,0.7126350402832031,0.7119269371032715,0.8064618110656738,0.6825780868530273,0.7164280414581299,0.7203960418701172,0.7258448600769043,0.7253470420837402,0.7300200462341309,0.7124640941619873,0.6269590854644775,0.798443078994751
4,0.7094907760620117,0.7021481990814209,0.7018828392028809,0.7042710781097412,0.7027840614318848,0.702286958694458,0.7173430919647217,0.7433872222900391,0.7616698741912842,0.7245008945465088,0.7248518466949463,0.7263400554656982,0.7397470474243164,0.7127799987792969,0.7063901424407959,0.8113059997558594,0.682621955871582,0.7748730182647705,0.7214117050170898,0.7239780426025391,0.7241299152374268,0.7288661003112793,0.7121999263763428,0.6324291229248047,0.7939839363098145
5,0.7058029174804688,0.7210123538970947,0.7007400989532471,0.714245080947876,0.6999650001525879,0.7039575576782227,0.7212350368499756,0.7281937599182129,0.7592859268188477,0.7209920883178711,0.6968610286712646,0.7277500629425049,0.7993710041046143,0.7062780857086182,0.7072930335998535,0.8140671253204346,0.6796960830688477,0.8065958023071289,0.7172160148620605,0.7251031398773193,0.7271502017974854,0.7303979396820068,0.7124297618865967,0.629997968673706,0.7996978759765625
6,0.7048799991607666,0.7307310104370117,0.6979281902313232,0.7156071662902832,0.7175428867340088,0.7038748264312744,0.7162396907806396,0.7133603096008301,0.7642989158630371,0.7182650566101074,0.700843095779419,0.7290279865264893,0.7249667644500732,0.7056658267974854,0.7059550285339355,0.8123409748077393,0.6909670829772949,0.7258491516113281,0.7400219440460205,0.7244632244110107,0.7271749973297119,0.7332358360290527,0.7120928764343262,0.6312839984893799,0.796623945236206
7,0.6935670375823975,0.7073249816894531,0.6992619037628174,0.7074229717254639,0.718402624130249,0.7070572376251221,0.7185530662536621,0.7825260162353516,0.7625839710235596,0.7169451713562012,0.7024588584899902,0.7321689128875732,0.7465808391571045,0.7088930606842041,0.7135329246520996,0.8409180641174316,0.7022199630737305,0.7201340198516846,0.7154123783111572,0.720228910446167,0.726815938949585,0.7280347347259521,0.7160050868988037,0.6319549083709717,0.7992250919342041
8,0.7025961875915527,0.7060282230377197,0.6947312355041504,0.7114942073822021,0.726158857345581,0.7043282985687256,0.7166421413421631,0.7268040180206299,0.7589161396026611,0.7126860618591309,0.7045950889587402,0.7344412803649902,0.7346198558807373,0.7574930191040039,0.7101399898529053,0.8559839725494385,0.7223620414733887,0.7218050956726074,0.7201752662658691,0.7211718559265137,0.7275900840759277,0.7325501441955566,0.7138168811798096,0.6278109550476074,0.7970328330993652
9,0.7032771110534668,0.7058689594268799,0.7022950649261475,0.704232931137085,0.7820990085601807,0.7384231090545654,0.7155117988586426,0.7236437797546387,0.7597260475158691,0.7178051471710205,0.7035481929779053,0.7392041683197021,0.7792932987213135,0.7134199142456055,0.7076959609985352,0.8158109188079834,0.710421085357666,0.7185170650482178,0.7412471771240234,0.7212488651275635,0.7242498397827148,0.7291078567504883,0.7127089500427246,0.6306791305541992,0.7990620136260986
10,0.705460786819458,0.7087421417236328,0.6979110240936279,0.7017159461975098,0.7215712070465088,0.7085959911346436,0.7140102386474609,0.7578668594360352,0.7609710693359375,0.718731164932251,0.7010388374328613,0.7313616275787354,0.7064549922943115,0.7098419666290283,0.7271761894226074,0.8662469387054443,0.7002637386322021,0.738684892654419,0.718437910079956,0.7201683521270752,0.7311570644378662,0.7584359645843506,0.7357959747314453,0.6280148029327393,0.7976682186126709
11,0.7026910781860352,0.7026441097259521,0.7703170776367188,0.7145540714263916,0.7039313316345215,0.7484800815582275,0.7272510528564453,0.7210550308227539,0.7643818855285645,0.714824914932251,0.7024600505828857,0.7306818962097168,0.7034108638763428,0.7111201286315918,0.733900785446167,0.8211710453033447,0.6840682029724121,0.7617061138153076,0.7497448921203613,0.7193427085876465,0.7485618591308594,0.7627711296081543,0.7131121158599854,0.6278021335601807,0.7927560806274414
12,0.7128198146820068,0.6996059417724609,0.7209300994873047,0.6940391063690186,0.7061598300933838,0.703948974609375,0.760141134262085,0.7256169319152832,0.7646689414978027,0.7164101600646973,0.7024309635162354,0.7313070297241211,0.7089369297027588,0.7116169929504395,0.7125489711761475,0.8579897880554199,0.6814210414886475,0.7260129451751709,0.7435009479522705,0.7475359439849854,0.749622106552124,0.7252538204193115,0.717296838760376,0.6271381378173828,0.7980868816375732
13,0.7251439094543457,0.6994099617004395,0.6965372562408447,0.7253592014312744,0.7042758464813232,0.7086379528045654,0.7179620265960693,0.7183890342712402,0.7610981464385986,0.7153511047363281,0.7018570899963379,0.7273411750793457,0.7085239887237549,0.7130980491638184,0.7057390213012695,0.8157730102539062,0.6981139183044434,0.7264120578765869,0.7427332401275635,0.7272260189056396,0.7589020729064941,0.7273540496826172,0.7149031162261963,0.6232991218566895,0.7952592372894287
14,0.7107951641082764,0.70489501953125,0.7420411109924316,0.6965820789337158,0.7127459049224854,0.7069499492645264,0.7227127552032471,0.718203067779541,0.7614398002624512,0.7141158580780029,0.7362160682678223,0.7322580814361572,0.716392993927002,0.7112817764282227,0.7103879451751709,0.8347830772399902,0.6765930652618408,0.7213730812072754,0.7226788997650146,0.7228779792785645,0.7296481132507324,0.728247880935669,0.7153773307800293,0.6288130283355713,0.8026797771453857
15,0.7116551399230957,0.7322790622711182,0.7658438682556152,0.7053492069244385,0.7067720890045166,0.7100558280944824,0.7232890129089355,0.7228589057922363,0.7575762271881104,0.7194929122924805,0.7368359565734863,0.7291340827941895,0.7046101093292236,0.7084100246429443,0.707165002822876,0.8217489719390869,0.6779589653015137,0.727895975112915,0.7404799461364746,0.7184100151062012,0.7302050590515137,0.7250850200653076,0.7160460948944092,0.6265909671783447,0.800055980682373
16,0.7237849235534668,0.7031869888305664,0.7216320037841797,0.7525639533996582,0.7038421630859375,0.7050387859344482,0.7178752422332764,0.7264518737792969,0.758267879486084,0.7162899971008301,0.7023770809173584,0.7295169830322266,0.7062032222747803,0.7079908847808838,0.7112698554992676,0.8203892707824707,0.6807022094726562,0.7216451168060303,0.721804141998291,0.7376992702484131,0.7561118602752686,0.7304730415344238,0.7565090656280518,0.627781867980957,0.7971479892730713
17,0.724714994430542,0.7052717208862305,0.740386962890625,0.706787109375,0.7043588161468506,0.7077648639678955,0.7331619262695312,0.7317090034484863,0.7637968063354492,0.7207250595092773,0.6981589794158936,0.7480700016021729,0.7045211791992188,0.7131390571594238,0.7114048004150391,0.8146650791168213,0.6710019111633301,0.7241852283477783,0.7272000312805176,0.7276322841644287,0.730065107345581,0.724416971206665,0.716437816619873,0.6364302635192871,0.8255171775817871
18,0.7338962554931641,0.7131829261779785,0.6987080574035645,0.7109448909759521,0.7117841243743896,0.706942081451416,0.7817771434783936,0.7360849380493164,0.7599141597747803,0.7269351482391357,0.7000472545623779,0.7364258766174316,0.7066769599914551,0.7119369506835938,0.7124419212341309,0.8191449642181396,0.677825927734375,0.7244668006896973,0.7260959148406982,0.7719721794128418,0.7256898880004883,0.725189208984375,0.7132349014282227,0.6240289211273193,0.8276088237762451
19,0.7187049388885498,0.7119319438934326,0.6969559192657471,0.7143888473510742,0.7310841083526611,0.7181391716003418,0.7724869251251221,0.7466461658477783,0.7675116062164307,0.7660238742828369,0.703089714050293,0.7270269393920898,0.7750778198242188,0.7129931449890137,0.710662841796875,0.8293287754058838,0.6760313510894775,0.7250099182128906,0.7241699695587158,0.7321956157684326,0.7298879623413086,0.7294290065765381,0.7125470638275146,0.6225581169128418,0.8241832256317139
20,0.7083840370178223,0.7403998374938965,0.6989192962646484,0.7065911293029785,0.7047348022460938,0.7707221508026123,0.7179739475250244,0.7245259284973145,0.7787940502166748,0.7328810691833496,0.701146125793457,0.7262659072875977,0.7265510559082031,0.7080938816070557,0.7103559970855713,0.830528974533081,0.6795310974121094,0.7277781963348389,0.7228958606719971,0.7249290943145752,0.7300601005554199,0.7276222705841064,0.7157080173492432,0.6254768371582031,0.8235149383544922
21,0.7182159423828125,0.7027778625488281,0.6982510089874268,0.7126059532165527,0.7607021331787109,0.7431881427764893,0.7190289497375488,0.7201333045959473,0.7645370960235596,0.7293500900268555,0.7064759731292725,0.7341558933258057,0.7145090103149414,0.7120158672332764,0.7073371410369873,0.8236222267150879,0.683600902557373,0.7289950847625732,0.727705717086792,0.7293829917907715,0.7345049381256104,0.7245328426361084,0.7180731296539307,0.6244673728942871,0.8341629505157471
