,0,1,2,3,4
0,0.6254999860189855,0.0394999991171062,0.317499992903322,0.6694999850355089,0.9944999777711928
1,0.9134999795816838,0.3859999913722277,0.6989999843761325,0.7734999827109277,0.9944999777711928
2,0.5089999886229635,0.3029999932274222,0.848499981034547,0.8734999804757535,0.7944999822415412
3,0.646499985549599,0.13449999699369072,0.7614999829791487,0.9864999779500068,0.7819999825209379
4,0.6134999862872064,0.7464999833144248,1.07649997593835,0.956499978620559,1.0469999765977263
5,0.735999983549118,0.5494999877177179,0.8684999805875122,1.1919999733567237,0.8419999811798334
6,0.7639999829232693,0.44749998999759555,1.2379999723285438,1.0749999759718776,1.6024999641813338
7,1.161999974027276,0.4359999902546406,1.649999963119626,1.6139999639242888,1.4814999668858946
8,1.4879999667406083,0.8029999820515513,1.7264999614097178,1.8759999580681324,1.2424999722279608
9,1.7589999606832862,1.758499960694462,1.9409999566152691,2.283499948959798,1.6354999634437264
10,2.2709999492391946,2.6364999410696326,2.85899993609637,2.0234999547712507,2.4229999458417297
11,2.85899993609637,2.8294999367557465,2.775999937951565,3.125499930139631,2.691499939840287
12,2.474999944679439,3.2429999275133015,2.854999936185777,4.53249989869073,3.8929999129846693
13,3.221999927982688,4.23699990529567,4.520499898958951,3.8899999130517244,4.900999890454114
14,3.7669999158009886,4.016999910213054,5.862499868962914,4.60749989701435,7.004499843437225
15,4.206999905966223,5.62099987436086,9.306499791983516,7.037999842688441,11.377499745693058
16,5.21299988348037,4.785999893024564,11.589499740954489,8.734499804768712,18.794999579899013
17,5.475999877601862,7.4759998328983785,18.000999597646295,12.889499711897225,20.277499546762556
18,6.705499850120395,11.934499733243138,17.26149961417541,15.587499651592225,27.725999380275606
19,7.392999834753573,17.431999610364436,21.044999529607594,19.286999568901955,32.87499926518649
20,10.363499768357723,19.722499559167773,26.980499396938832,21.4719995200634,35.55749920522794
21,9.290999792329966,24.18699945937842,25.857999422028662,26.948499397654086,34.196999235637485
22,10.492999765463173,28.460999363847076,31.43149929745123,28.052499372977763,38.96549912905321
23,11.738999737612904,34.29299923349172,34.66749922512099,30.941499308403582,39.23149912310764
24,10.824999758042395,37.43849916318432,36.925999174639585,34.774499222729354,39.11399912573397
25,12.315999724715947,38.474999140016735,37.78849915536121,34.850499221030624,39.25199912264943
26,14.94999966584146,39.01399912796914,38.313499143626544,36.26799918934703,39.41549911899492
27,16.971999620646237,39.2284991231747,37.77249915571883,37.275999166816476,39.46249911794439
28,17.439999610185623,39.25849912250415,38.587499137502164,38.46349914027378,39.43749911850318
29,17.337999612465502,39.39249911950901,38.49649913953617,39.296499121654776,39.411499119084326
30,17.903999599814416,39.4584991180338,37.969999151304364,39.43549911854789,39.30599912144244
31,8.421999811753631,39.43349911859259,38.68499913532287,39.289999121800065,39.39549911944196
32,6.642999851517379,39.42499911878258,39.20699912365526,39.42499911878258,39.41749911895022
33,9.689999783411622,39.48949911734089,39.40799911916256,39.51499911677092,39.17449912438169
34,14.354499679151923,39.42099911887199,39.052499127108604,39.31099912133068,39.46849911781028
35,23.41299947667867,39.500499117095025,39.421999118849634,39.265499122347684,39.39099911954254
36,35.06249921629205,39.22749912319705,39.37299911994487,39.47799911759794,39.44049911843613
37,38.41399914138019,39.51149911684915,39.22149912333116,39.2824991219677,39.46649911785498
38,38.94799912944436,39.37649911986664,39.331499120872465,39.026499127689746,39.51549911675975
39,39.088499126303944,39.50149911707267,39.48699911739677,39.05699912700802,39.491499117296186
40,39.35899912025779,39.3404991206713,39.302999121509494,39.44849911825732,39.42249911883846
41,39.421999118849634,39.47399911768734,39.22749912319705,39.35099912043661,39.40199911929667
42,39.385499119665475,39.45349911814556,39.38149911975488,39.24449912281707,39.43699911851436
43,38.51449913913384,39.53199911639094,39.4149991190061,39.20649912366643,39.39349911948666
44,39.27749912207946,39.52849911646918,39.483499117475006,39.18999912403524,39.39399911947548
45,39.32299912106246,39.481499117519704,39.36299912016839,38.6254991366528,39.5539991158992
46,39.47399911768734,39.47949911756441,39.460499117989094,39.20699912365526,39.48949911734089
47,39.38899911958724,39.293999121710655,39.34999912045896,39.075499126594515,39.4129991190508
48,39.34199912063777,39.487499117385596,39.35999912023544,38.94449912952259,39.35949912024662
49,39.445999118313196,39.346999120526014,39.460499117989094,39.13299912530929,38.9964991283603
50,39.49699911717325,39.2284991231747,39.27999912202358,39.14599912501872,39.08949912628159
51,39.274499122146516,39.10599912591279,39.390499119553716,39.2409991228953,38.802999132685365
52,39.38149911975488,39.33099912088365,39.32449912102893,39.077999126538636,39.196999123878776
53,39.2699991222471,39.32699912097305,38.87999913096428,39.26199912242591,38.552499138284475
54,39.3154991212301,39.40149911930784,39.23949912292883,39.425499118771405,39.27349912216887
55,39.2574991225265,39.31649912120774,39.51399911679327,39.4274991187267,39.41349911903963
56,39.00799912810326,39.248999122716484,39.349499120470135,38.901499130483714,39.274499122146516
57,38.841999131813644,39.24549912279472,39.41199911907315,39.18549912413582,39.358499120268974
58,39.347999120503665,39.04349912730977,39.403999119251964,39.116999125666915,39.49299911726266
59,39.19649912388995,39.04149912735447,38.95149912936613,39.18599912412465,39.520999116636816
60,39.135999125242236,39.12149912556633,39.211499123554674,39.20899912361055,39.33199912086129
61,38.99599912837148,39.445999118313196,39.1664991245605,39.02699912767857,39.409999119117856
62,39.23249912308529,39.39299911949784,39.38249911973253,39.13049912536517,39.43449911857024
63,38.81299913246185,39.22899912316352,39.333999120816586,39.19849912384525,39.34149912064895
64,39.075499126594515,39.43249911861494,39.4999991171062,39.07649912657216,39.24199912287295
65,38.60349913714454,38.58699913751334,38.50149913942441,39.35599912032485,39.446499118302015
66,39.06049912692979,38.91199913024902,38.84599913172424,38.84749913169071,39.41899911891669
67,38.767999133467676,39.11599912568927,38.83749913191423,39.12649912545457,39.0709991266951
68,38.99749912833795,39.39499911945313,39.079499126505105,39.13549912525341,39.43149911863729
69,38.92099913004786,39.37599911987782,39.093999126181004,39.1249991254881,39.27149912221357
70,39.1539991248399,38.84599913172424,39.07349912663922,38.91249913023785,38.823999132215974
71,39.19099912401289,39.34149912064895,38.77749913325533,39.036999127455054,38.70149913495406
72,38.71549913464114,39.27399912215769,38.3914991418831,39.24949912270531,39.0689991267398
73,38.82949913209304,39.21849912339822,38.58649913752451,38.28849914418534,38.884499130863695
74,38.81899913232773,39.093499126192185,38.956999129243194,38.33649914311245,39.147999124974014
75,39.1124991257675,39.252499122638255,39.17799912430346,38.77149913338944,39.27499912213534
76,38.77499913331121,39.15349912485108,39.23599912300706,39.19149912400171,38.956999129243194
77,39.26499912235886,39.302999121509494,39.382999119721354,38.995499128382654,39.07399912662804
78,39.11999912559986,39.20449912371114,39.117999125644566,39.18849912406877,39.20399912372231
79,39.020999127812686,39.328499120939526,39.314499121252446,38.847999131679536,39.061499126907435
80,38.90599913038314,39.095999126136306,39.33199912086129,39.07199912667274,39.058999126963315
81,38.88749913079664,39.324999121017754,39.47449911767617,38.88599913083017,39.36149912020191
82,38.831499132048336,39.18599912412465,39.32549912100658,39.386999119631945,39.291499121766535
83,39.010999128036204,39.39699911940843,39.08999912627041,39.328999120928344,38.96899912897497
84,38.847999131679536,39.47949911756441,39.36449912013486,39.22099912334234,39.409999119117856
85,39.3154991212301,39.29799912162125,39.211499123554674,38.78199913315475,39.13049912536517
86,39.37749911984429,38.897499130573124,39.369999120011926,39.27949912203476,39.04299912732095
87,39.31849912116304,39.25849912250415,39.483999117463824,39.14049912514165,39.06749912677333
88,38.66199913583696,38.93499912973493,39.40549911921844,39.2244991232641,39.291499121766535
89,38.45899914037436,39.17449912438169,39.18599912412465,38.6109991369769,39.26299912240356
90,39.22149912333116,39.07149912668392,38.89649913059547,39.195499123912306,39.46499911788851
91,39.305499121453614,39.368499120045456,39.30149912154302,39.245999122783545,39.29299912173301
92,38.70549913486466,39.03749912744388,39.383999119699,39.12949912538752,38.70399913489818
93,39.26399912238121,39.469499117787926,38.96799912899733,38.88999913074076,38.433499140944335
94,38.42999914102256,39.25849912250415,39.11999912559986,38.977499128784984,38.95649912925437
95,38.085999148711565,39.27999912202358,39.41599911898375,39.14049912514165,39.3694991200231
96,38.40749914152548,39.02899912763387,39.28299912195653,39.22299912329763,39.075499126594515
97,39.13049912536517,39.32949912091717,39.14999912492931,39.19999912381172,39.47149911774322
98,38.66649913573637,39.39799911938608,38.87649913104251,39.1539991248399,39.05199912711978
99,38.74799913391471,39.42149911886081,38.509999139234424,39.37199911996722,39.50649911696091
100,39.121999125555156,39.33899912070483,38.32999914325774,39.43049911865965,39.364999120123684
101,38.92249913001433,39.26099912244827,38.71549913464114,39.10299912597984,39.39799911938608
102,38.63849913636223,39.13299912530929,38.48749913973734,39.33599912077189,39.235499123018236
103,38.72149913450703,38.342999142967166,39.10249912599102,39.13049912536517,39.24199912287295
104,38.02699915003031,39.03199912756681,38.74449913399294,39.37799911983311,39.39699911940843
105,37.44399916306138,39.387999119609596,38.72249913448468,39.367499120067805,39.213999123498795
106,38.46449914025143,39.369999120011926,39.24699912276119,39.23249912308529,39.302999121509494
107,38.08449914874509,39.3859991196543,39.18199912421405,39.33099912088365,39.482499117497355
108,37.67499915789813,38.69149913517758,39.4129991190508,38.71199913471937,39.57149911550805
109,38.79649913283065,39.058499126974496,39.38349911971018,39.12249912554398,39.440999118424955
110,38.847999131679536,38.83049913207069,39.21799912340939,38.561499138083306,39.467999117821456
111,38.78699913304299,39.14699912499636,39.12599912546575,37.516499161440876,39.41249911906198
112,39.095999126136306,39.09549912614748,39.460499117989094,39.33899912070483,39.41549911899492
113,38.65549913598225,38.92249913001433,39.35899912025779,39.33999912068248,39.19799912385643
114,38.70049913497642,38.64499913621694,39.4274991187267,39.31949912114069,39.41199911907315
115,39.099999126046896,39.253999122604725,39.093999126181004,38.27249914454296,39.43449911857024
116,39.265499122347684,39.09699912611395,39.16549912458286,38.62099913675338,39.43449911857024
117,39.116999125666915,38.7519991338253,39.157999124750496,39.44949911823496,39.23149912310764
118,39.209999123588204,39.26049912245944,39.43099911864847,39.4274991187267,39.16249912464991
119,39.28299912195653,39.09949912605807,39.18749912409112,39.01199912801385,39.4564991180785
120,39.27749912207946,39.28699912186712,39.30499912146479,39.43499911855906,39.35749912029132
121,38.61949913678691,39.40849911915139,39.32549912100658,39.06049912692979,39.29849912161008
122,38.957999129220845,39.33049912089482,39.42499911878258,39.037999127432705,39.16549912458286
123,38.570499137882145,39.51399911679327,39.29549912167713,39.08499912638217,39.32049912111834
124,38.73249913426116,39.15349912485108,39.12299912553281,38.68449913533404,39.09299912620336
125,39.14549912502989,39.23399912305176,38.81049913251773,38.8284991321154,38.00899915043264
126,38.81899913232773,39.21949912337586,39.33599912077189,37.86599915362895,39.094999126158655
127,38.41049914145842,39.292499121744186,39.004499128181486,38.97149912891909,39.26399912238121
128,38.977499128784984,39.258999122492966,38.95149912936613,39.09199912622571,39.34899912048131
129,38.83599913194776,39.33099912088365,38.48849913971499,38.56199913807213,39.39699911940843
130,39.23799912296236,39.16749912453815,39.323499121051285,39.12349912552163,39.20349912373349
131,39.21049912357703,39.017499127890915,38.868999131210145,39.2264991232194,39.48049911754206
132,39.152999124862255,38.86699913125485,39.06449912684038,39.23099912311882,39.49499911721796
133,38.65099913608283,39.34599912054837,38.75949913365766,39.328999120928344,39.08299912642688
134,38.44799914062023,39.01549912793562,39.26349912239239,39.3154991212301,38.94449912952259
135,39.34499912057072,39.18099912423641,39.47399911768734,39.293999121710655,38.69349913513288
136,38.79299913290888,38.82299913223833,39.362499120179564,39.23749912297353,38.2939991440624
137,39.039499127399175,39.1269991254434,38.82699913214892,39.3239991210401,39.269499122258274
138,39.40299911927432,39.20299912374467,39.211499123554674,39.14949912494048,39.45349911814556
139,38.7104991347529,39.3694991200231,39.49899911712855,39.119499125611036,39.47049911776558
140,38.62799913659692,39.29299912173301,38.67999913543463,38.89649913059547,39.2159991234541
141,39.17799912430346,39.25349912261591,38.81699913237244,39.18899912405759,39.39499911945313
142,39.12049912558869,39.00099912825972,38.70199913494289,39.26049912245944,39.208499123621735
143,38.64199913628399,39.40549911921844,39.31499912124127,39.320999121107164,39.45249911816791
144,38.47949913991615,39.39349911948666,39.23949912292883,39.390499119553716,39.26199912242591
145,38.75749913370237,39.41699911896139,39.20449912371114,39.1124991257675,39.48699911739677
146,39.21999912336469,39.18549912413582,38.8824991309084,39.10249912599102,39.37949911979958
147,38.91399913020432,39.27249912219122,39.10799912586808,38.85949913142249,39.486499117407945
148,38.80899913255125,39.132499125320464,39.32549912100658,38.7974991328083,39.47049911776558
149,39.11399912573397,38.903999130427835,38.9549991292879,39.117999125644566,39.15999912470579
150,38.771999133378266,39.04649912724271,39.05699912700802,39.20049912380055,39.18199912421405
151,38.87299913112074,39.1539991248399,39.077999126538636,39.11599912568927,38.9094991303049
152,38.63599913641811,39.10599912591279,39.230499123129995,38.38149914210662,39.27799912206829
153,39.267999122291805,39.413999119028446,39.04499912727624,39.191999123990534,39.175999124348166
154,39.27849912205711,39.27849912205711,38.99149912847206,39.33049912089482,38.95449912929907
155,38.785999133065346,39.3569991203025,39.175999124348166,38.78049913318828,39.34749912051484
156,38.73599913418293,39.03749912744388,39.21549912346527,38.96499912906438,39.06749912677333
157,38.89249913068488,38.984999128617346,39.212499123532325,38.98899912852794,39.20699912365526
158,39.0689991267398,39.253999122604725,39.411499119084326,39.41699911896139,39.18249912420288
159,39.438499118480834,39.382999119721354,39.2989991215989,38.66149913584813,39.349499120470135
160,38.93549912972376,38.81749913236126,39.35549912033603,39.29199912175536,38.898499130550775
161,38.841999131813644,39.31749912118539,39.2989991215989,39.30599912144244,38.961999129131435
162,38.7559991337359,39.01199912801385,39.2284991231747,39.345499120559545,39.06349912686274
163,38.784999133087695,39.291499121766535,39.01949912784621,39.29549912167713,39.32549912100658
164,39.19349912395701,39.39249911950901,39.12249912554398,39.13449912527576,39.3964991194196
165,39.101499126013366,39.21549912346527,39.01799912787974,38.801999132707714,39.08399912640452
166,39.284999121911824,39.38149911975488,39.34849912049249,38.91499913018197,39.16799912452698
167,39.04299912732095,39.29849912161008,39.34899912048131,38.58299913760275,38.97099912893027
168,39.11499912571162,39.09149912623688,39.20449912371114,38.926999129913746,39.236999122984706
169,38.145499147381635,39.037999127432705,39.523999116569755,38.79849913278595,39.38149911975488
170,39.213999123498795,38.452999140508474,39.546999116055666,38.87299913112074,39.43149911863729
171,39.01199912801385,39.35749912029132,39.405999119207266,39.16299912463874,39.170999124459925
172,39.110499125812204,39.28399912193417,39.24699912276119,38.668499135691675,39.513499116804454
173,39.05299912709743,39.56699911560863,38.633499136473986,38.764499133545904,39.38249911973253
174,38.93799912966788,39.45949911801144,39.08449912639335,39.08299912642688,39.272999122180046
175,39.14599912501872,38.95349912932143,39.26649912232533,39.31999912112951,39.38349911971018
176,39.16149912467226,39.08499912638217,39.14199912510812,39.35349912038073,39.29749912163243
177,39.32449912102893,38.77699913326651,39.39999911934137,39.070499126706274,39.408999119140205
178,39.46649911785498,39.128499125409874,39.29949912158772,39.39399911947548,39.19999912381172
179,39.02499912772328,38.186999146454035,39.190499124024065,39.24049912290648,39.27999912202358
180,38.863999131321904,38.866499131266025,39.390499119553716,39.30599912144244,39.256499122548846
181,39.057499126996845,39.389499119576065,39.14399912506342,39.387999119609596,39.23249912308529
182,38.65649913595989,38.99349912842736,39.291499121766535,39.21949912337586,38.9694991289638
183,39.154499124828725,39.34099912066013,39.52299911659211,39.31599912121892,39.13199912533164
184,39.172499124426395,39.35999912023544,39.44449911834672,39.35549912033603,39.39149911953136
185,39.01799912787974,39.52049911664799,39.38999911956489,39.47699911762029,39.13199912533164
186,38.76149913361296,39.400999119319025,39.38099911976606,39.42349911881611,39.41899911891669
187,39.00499912817031,39.191999123990534,39.271999122202395,39.408999119140205,39.43399911858141
188,39.05049912715331,39.406499119196084,39.18349912418053,39.3134991212748,39.42399911880493
189,39.54749911604449,39.47799911759794,39.16399912461638,38.9259991299361,38.84599913172424
190,39.39149911953136,39.31849912116304,39.45699911806732,39.39299911949784,38.7664991335012
191,39.535499116312714,39.00699912812561,39.329999120905995,39.25599912256003,39.37549911988899
192,39.18999912403524,39.3569991203025,39.37949911979958,39.43549911854789,39.11899912562221
193,39.45249911816791,39.48699911739677,39.440999118424955,39.3239991210401,39.39299911949784
194,39.052499127108604,39.37649911986664,39.53699911627918,38.846999131701885,39.41049911910668
195,39.03249912755564,39.014999127946794,39.52199911661446,38.49749913951382,39.181499124225226
196,39.16249912464991,39.42149911886081,39.49749911716208,39.34199912063777,39.20799912363291
197,38.85799913145602,39.49699911717325,39.52299911659211,38.800499132741244,39.38099911976606
198,39.2429991228506,39.41749911895022,39.487499117385596,39.33999912068248,39.018499127868566
199,39.14749912498519,39.4274991187267,39.328499120939526,39.184999124147,39.02999912761152
