,0,1,2,3,4,5,6,7,8,9
0,0.7467248439788818,0.054939985275268555,0.035333871841430664,0.018791913986206055,0.044341087341308594,0.11152100563049316,0.01538395881652832,0.07316207885742188,0.04097294807434082,0.05453085899353027
1,0.055329084396362305,0.0543370246887207,0.05695915222167969,0.06888389587402344,0.0649111270904541,0.056639909744262695,0.04097104072570801,0.04543590545654297,0.051798105239868164,0.06584382057189941
2,0.11691689491271973,0.03254389762878418,0.051316022872924805,0.04123997688293457,0.0421748161315918,0.03544497489929199,0.04385709762573242,0.10602283477783203,0.09322190284729004,0.03749704360961914
3,0.05338430404663086,0.05530905723571777,0.04500579833984375,0.05771017074584961,0.06696391105651855,0.04577493667602539,0.03867697715759277,0.10155081748962402,0.1198887825012207,0.0314021110534668
4,0.03373384475708008,0.05524706840515137,0.06767487525939941,0.0650019645690918,0.0604860782623291,0.07226395606994629,0.06926512718200684,0.06815385818481445,0.09424304962158203,0.04837203025817871
5,0.06527423858642578,0.06563401222229004,0.035017967224121094,0.0714118480682373,0.05643177032470703,0.056858062744140625,0.05936479568481445,0.09283685684204102,0.03255915641784668,0.08711075782775879
6,0.0572512149810791,0.0823206901550293,0.052971839904785156,0.03347516059875488,0.07042980194091797,0.0670630931854248,0.05228281021118164,0.030804157257080078,0.06583809852600098,0.035073041915893555
7,0.07060575485229492,0.03372979164123535,0.07894587516784668,0.0640110969543457,0.06927204132080078,0.06721377372741699,0.05841493606567383,0.04519295692443848,0.10349011421203613,0.05363011360168457
8,0.05759596824645996,0.05605006217956543,0.03578591346740723,0.05788087844848633,0.0662987232208252,0.03311014175415039,0.05480217933654785,0.06417083740234375,0.06783294677734375,0.07288026809692383
9,0.10951995849609375,0.04466414451599121,0.043505191802978516,0.05403780937194824,0.0480351448059082,0.1452951431274414,0.03884410858154297,0.03223705291748047,0.04228091239929199,0.0352168083190918
10,0.06638097763061523,0.03903484344482422,0.04592609405517578,0.04202890396118164,0.057821035385131836,0.056587934494018555,0.029686927795410156,0.05686807632446289,0.04851508140563965,0.06010770797729492
11,0.06990313529968262,0.05105710029602051,0.03299713134765625,0.05294013023376465,0.07147884368896484,0.053220272064208984,0.055414676666259766,0.04815506935119629,0.5324771404266357,0.04352164268493652
12,1.4829020500183105,0.03679800033569336,0.0381619930267334,0.07788610458374023,0.05895400047302246,0.6634440422058105,0.06249809265136719,0.06387209892272949,1.5631098747253418,0.0713350772857666
13,1.6221981048583984,0.08383488655090332,0.05241274833679199,0.05344200134277344,0.07304024696350098,1.0860419273376465,0.048226118087768555,0.8529727458953857,1.4571571350097656,0.046859025955200195
14,1.151371955871582,0.032959938049316406,0.05610013008117676,0.043231964111328125,1.5014469623565674,1.075110912322998,0.04361414909362793,1.1695380210876465,1.189789056777954,0.04277491569519043
15,1.081390142440796,0.043083906173706055,0.07864189147949219,0.061702728271484375,1.0909602642059326,1.17519211769104,0.05410599708557129,1.100083827972412,1.1639339923858643,0.5519161224365234
16,1.0745410919189453,0.35295796394348145,0.8049781322479248,0.5093870162963867,1.1008329391479492,1.0834951400756836,0.05753302574157715,1.0977659225463867,1.1160469055175781,1.0790629386901855
17,1.0649139881134033,1.1502630710601807,1.0845839977264404,1.0973641872406006,1.0857629776000977,1.0734786987304688,0.07519006729125977,1.1193780899047852,1.1042699813842773,1.0839500427246094
18,1.1381499767303467,1.0987670421600342,1.1785647869110107,1.0761559009552002,1.1082758903503418,1.09281325340271,1.1547720432281494,1.113156795501709,1.15773606300354,1.0791168212890625
19,1.0579009056091309,1.0920655727386475,1.1075670719146729,1.1063790321350098,1.1787800788879395,1.100085973739624,1.6039190292358398,1.1525218486785889,1.0987699031829834,1.0969479084014893
20,1.0606751441955566,1.1055119037628174,1.1101841926574707,1.1585602760314941,1.1067650318145752,1.175464153289795,1.0825369358062744,1.095020055770874,1.0847032070159912,1.1690831184387207
21,1.0601322650909424,1.0657999515533447,1.1023049354553223,1.0868899822235107,1.1003830432891846,1.0860228538513184,1.077502965927124,1.0924267768859863,1.0811116695404053,1.0765700340270996
22,1.2357378005981445,1.173274278640747,1.1052300930023193,1.103712797164917,1.0815668106079102,1.091799020767212,1.1706759929656982,1.0949640274047852,1.0797300338745117,1.0781257152557373
23,1.2296571731567383,1.0880661010742188,1.1636033058166504,1.076646327972412,1.086885929107666,1.0917410850524902,1.0724773406982422,1.1075479984283447,1.1594650745391846,1.0972480773925781
