,0,1,2,3,4,5,6,7,8,9
0,0.04981088638305664,0.0844728946685791,0.0160067081451416,0.03438305854797363,0.05110502243041992,0.026646137237548828,0.04472923278808594,0.0501861572265625,0.06434488296508789,0.05145406723022461
1,0.6160690784454346,0.04300403594970703,0.04270482063293457,0.049134254455566406,0.1499922275543213,0.04371213912963867,0.038244009017944336,0.042960166931152344,0.033888816833496094,0.05524301528930664
2,0.054205894470214844,0.04571533203125,0.08494687080383301,0.04007411003112793,0.050666093826293945,0.034258365631103516,0.05208110809326172,0.04535198211669922,0.02865910530090332,0.0478367805480957
3,0.06431984901428223,0.047698974609375,0.03476214408874512,0.05322599411010742,0.09943985939025879,0.03742718696594238,0.03725910186767578,0.03895998001098633,0.05991172790527344,0.05051589012145996
4,0.04061388969421387,0.10315799713134766,0.06523418426513672,0.09413814544677734,0.03426194190979004,0.05553317070007324,0.029266834259033203,0.05537724494934082,0.10420894622802734,0.0599522590637207
5,0.0504610538482666,0.03180527687072754,0.10400795936584473,0.141740083694458,0.028464794158935547,0.031084060668945312,0.05377984046936035,0.04939579963684082,0.04606008529663086,0.08842086791992188
6,0.03691387176513672,0.04100298881530762,0.057328224182128906,0.12025094032287598,0.0562281608581543,0.04814887046813965,0.05194807052612305,0.03295707702636719,0.04303312301635742,0.03904223442077637
7,0.10982799530029297,0.10849380493164062,0.034526824951171875,0.0356900691986084,0.03315091133117676,0.05301928520202637,0.043290138244628906,0.046898841857910156,0.09778666496276855,0.05062079429626465
8,0.036002159118652344,0.046231985092163086,0.0417628288269043,0.047332763671875,0.18409085273742676,0.0512700080871582,0.04973888397216797,0.03996109962463379,0.03967618942260742,0.05402493476867676
9,0.04146981239318848,0.05553793907165527,0.030604839324951172,0.04023385047912598,0.056443214416503906,0.03157806396484375,0.03683185577392578,0.05151486396789551,0.04720783233642578,0.05746912956237793
10,0.042446136474609375,0.03145289421081543,0.09655594825744629,0.09533095359802246,0.1781177520751953,0.045639991760253906,0.0392460823059082,0.037586212158203125,0.0373988151550293,0.060781002044677734
11,0.04843497276306152,0.05767011642456055,0.04378080368041992,0.04736185073852539,1.0956261157989502,0.03832602500915527,0.04823780059814453,0.04031109809875488,0.03075885772705078,0.03795981407165527
12,0.04661917686462402,0.029329776763916016,0.048390865325927734,1.1016309261322021,1.1226317882537842,0.05626988410949707,0.04297590255737305,0.05270099639892578,0.04674887657165527,0.05183100700378418
13,0.05109906196594238,0.04300713539123535,0.05431556701660156,2.358423948287964,1.1280839443206787,0.05711817741394043,0.04952597618103027,0.07003903388977051,0.042881011962890625,0.05388212203979492
14,0.10355901718139648,0.04817509651184082,0.054840803146362305,1.1059448719024658,1.0990638732910156,0.0823822021484375,0.04172110557556152,0.09856510162353516,0.04004311561584473,0.04142117500305176
15,2.3141660690307617,1.097334861755371,0.8856639862060547,1.103459119796753,1.1771199703216553,0.051239728927612305,0.052572011947631836,0.030222177505493164,1.7700190544128418,0.03952383995056152
16,1.107795238494873,1.183454990386963,1.1195809841156006,1.16221284866333,1.0737552642822266,0.03080606460571289,0.036878108978271484,0.5905051231384277,1.1072041988372803,0.5879411697387695
17,1.1660668849945068,1.1010680198669434,1.1630418300628662,1.0764617919921875,1.11625075340271,0.5718362331390381,0.05413484573364258,1.11116623878479,1.179434061050415,1.17488694190979
18,1.0899021625518799,1.1108551025390625,1.1129729747772217,1.097548007965088,1.0763778686523438,3.832224130630493,2.4460020065307617,2.465351104736328,1.0902090072631836,1.0968940258026123
19,1.1258411407470703,1.091418981552124,1.0982191562652588,1.0920400619506836,1.08583402633667,1.1010448932647705,1.1166918277740479,1.1003189086914062,1.097930908203125,1.3228788375854492
20,1.0997772216796875,1.0662531852722168,1.1620643138885498,1.0792419910430908,1.1606969833374023,1.167590856552124,1.1684889793395996,1.0958170890808105,1.1002240180969238,1.1829431056976318
21,1.114670753479004,1.1719608306884766,2.3329241275787354,1.1650431156158447,1.1099131107330322,1.1097619533538818,1.0814530849456787,1.0949220657348633,1.0922510623931885,1.271000862121582
22,1.1855449676513672,1.073012113571167,1.098562240600586,1.074563980102539,1.0801517963409424,1.3124451637268066,1.088392972946167,1.0841939449310303,1.17795991897583,1.3405640125274658
23,1.0884757041931152,1.0800271034240723,1.1021907329559326,1.1092150211334229,1.1024448871612549,1.2690279483795166,1.1134209632873535,1.1696441173553467,1.0998890399932861,1.3613450527191162
24,1.1001451015472412,1.0704472064971924,1.401473045349121,1.0871250629425049,1.0983600616455078,1.3353030681610107,1.1300082206726074,1.1045629978179932,1.0964298248291016,1.3821320533752441
25,1.120309829711914,1.0906407833099365,2.4029979705810547,1.1054878234863281,1.1644959449768066,1.2865049839019775,1.1994960308074951,1.1081039905548096,1.085296869277954,1.2246551513671875
26,1.0985219478607178,1.1545720100402832,2.409008264541626,1.1597049236297607,1.1215150356292725,1.2568318843841553,1.1189970970153809,1.0977089405059814,1.0947809219360352,1.095132827758789
27,1.1612370014190674,2.3738441467285156,1.1071491241455078,1.079986810684204,1.0949139595031738,1.169447898864746,1.0929579734802246,1.0923278331756592,1.1790690422058105,1.17923903465271
28,1.11887526512146,1.1032800674438477,1.1631910800933838,1.0826659202575684,1.0835790634155273,1.158998966217041,1.0931429862976074,1.1774001121520996,1.1045911312103271,1.1202630996704102
29,1.1061038970947266,1.1709671020507812,1.112126111984253,1.0809149742126465,1.0892763137817383,1.1007721424102783,1.1242289543151855,1.093691110610962,1.109797716140747,1.2306921482086182
30,1.1068737506866455,1.1572868824005127,1.0247879028320312,1.1083641052246094,1.2058777809143066,1.1729190349578857,1.1758949756622314,1.0864613056182861,1.1011731624603271,1.2280499935150146
31,1.0919301509857178,1.117825984954834,1.169830083847046,1.1891729831695557,1.1029267311096191,1.097425937652588,1.1156747341156006,1.1024200916290283,1.1047730445861816,1.2597851753234863
32,1.1912119388580322,1.0989010334014893,1.0238358974456787,1.0909721851348877,1.0927081108093262,1.0943140983581543,1.0918810367584229,1.1055920124053955,1.184262990951538,1.3326427936553955
33,1.0942871570587158,1.094506025314331,2.330399990081787,1.122420072555542,1.0933401584625244,1.1170711517333984,1.0937111377716064,1.1689720153808594,1.1026790142059326,1.8336012363433838
34,1.1137292385101318,1.1934247016906738,1.028317928314209,1.1110327243804932,1.1360580921173096,1.0989611148834229,1.7210719585418701,1.105808973312378,1.099039077758789,1.4323949813842773
35,1.1088120937347412,1.0933310985565186,1.2404570579528809,1.117417812347412,1.150752067565918,1.1432960033416748,1.1929991245269775,1.1044690608978271,1.1066408157348633,1.2617988586425781
36,1.1285450458526611,1.115142822265625,1.1764030456542969,1.1879370212554932,1.1001641750335693,1.2079308032989502,1.0900952816009521,1.0993571281433105,1.0944559574127197,1.1518070697784424
37,1.1804959774017334,1.0997068881988525,1.1078429222106934,1.116952657699585,1.099971055984497,1.0909371376037598,1.0943329334259033,1.0915472507476807,1.1971137523651123,1.2292287349700928
38,1.1197140216827393,1.1139552593231201,1.1084470748901367,1.096433162689209,1.1175611019134521,1.1278798580169678,1.0859739780426025,1.182440996170044,1.1113531589508057,1.2437398433685303
39,1.1118249893188477,1.1944911479949951,1.0909178256988525,2.4193949699401855,1.1145191192626953,1.1207849979400635,1.0918290615081787,1.1012861728668213,1.1033673286437988,1.2011518478393555
40,1.1121609210968018,1.1164982318878174,1.086118221282959,2.508533000946045,1.1670808792114258,1.091982126235962,1.176504135131836,1.1056580543518066,1.092193841934204,1.1655409336090088
41,1.0936698913574219,1.1070020198822021,1.0919508934020996,1.125243902206421,1.089106798171997,1.2170321941375732,1.0911459922790527,1.1000330448150635,1.117751121520996,1.094006061553955
42,1.1845676898956299,1.0895471572875977,1.09672212600708,3.870958089828491,1.0954160690307617,1.085555076599121,1.108100175857544,1.1093840599060059,1.182530164718628,1.1735789775848389
43,1.1131870746612549,1.1069848537445068,1.093757152557373,1.3345880508422852,1.1010210514068604,1.1280720233917236,1.1131739616394043,1.1826000213623047,1.1155140399932861,1.086554765701294
44,1.1099920272827148,1.167145013809204,1.245710849761963,1.1058058738708496,1.1088850498199463,1.0850141048431396,1.0876920223236084,1.091369867324829,1.1178040504455566,1.1078829765319824
45,1.1295099258422852,1.0949079990386963,1.112198829650879,1.1931581497192383,1.204927921295166,1.0934085845947266,1.1719920635223389,1.1004302501678467,1.0954351425170898,1.0831151008605957
46,1.115123987197876,1.0980489253997803,2.433528184890747,1.1217989921569824,1.303074836730957,1.204638957977295,1.0822241306304932,1.0982699394226074,1.1006770133972168,1.0816142559051514
47,1.1787149906158447,1.118006706237793,1.0954210758209229,1.129256010055542,1.258897304534912,1.077016830444336,1.093384027481079,1.1074769496917725,1.174088954925537,1.194098949432373
48,1.1228930950164795,1.1155059337615967,1.0877909660339355,1.1242060661315918,1.2879600524902344,1.0838289260864258,1.0980510711669922,1.1910102367401123,1.1199901103973389,1.1017098426818848
49,1.1164228916168213,1.1816699504852295,2.4022960662841797,1.0974929332733154,1.1587882041931152,1.1084439754486084,1.093048095703125,1.109767198562622,1.0971770286560059,1.094724178314209
50,1.1274189949035645,1.0883369445800781,1.0912683010101318,1.2046101093292236,1.2409510612487793,1.2497892379760742,1.1822361946105957,1.1107242107391357,1.1167280673980713,1.1166751384735107
51,1.1136131286621094,1.1204040050506592,1.092350959777832,1.0967438220977783,1.1149132251739502,1.4448769092559814,1.1166660785675049,1.0939397811889648,1.0997490882873535,1.0843520164489746
52,1.1984338760375977,1.0992560386657715,1.1109068393707275,1.116791009902954,1.1173040866851807,1.263787031173706,1.1327018737792969,1.0933279991149902,1.1789281368255615,1.1598563194274902
53,1.0963530540466309,1.0890769958496094,2.5486998558044434,1.192814826965332,1.0982918739318848,1.1191229820251465,1.0859551429748535,1.1865780353546143,1.1226928234100342,1.103959083557129
54,1.0926949977874756,1.1895112991333008,1.0438148975372314,1.1299309730529785,1.1167259216308594,1.0777699947357178,1.0983171463012695,1.1021251678466797,1.0942509174346924,1.0890839099884033
55,1.0828831195831299,1.1117489337921143,1.1035668849945068,1.1035752296447754,1.2507379055023193,1.3049538135528564,1.1768908500671387,1.098050832748413,1.0941588878631592,1.1132688522338867
56,1.1106321811676025,1.1154570579528809,1.1151461601257324,1.4252479076385498,1.1067960262298584,1.464406967163086,1.1166789531707764,1.1112549304962158,1.1185970306396484,1.0983729362487793
57,1.1818089485168457,1.097588062286377,4.1339428424835205,1.1169381141662598,1.1122961044311523,1.241589069366455,1.1102831363677979,1.096755027770996,1.1842668056488037,1.185722827911377
58,1.0911498069763184,1.1162328720092773,2.603503704071045,1.1758828163146973,1.1104671955108643,1.095283031463623,1.0904760360717773,1.1722841262817383,1.114927053451538,1.1069519519805908
59,1.0964741706848145,1.1768078804016113,1.1255857944488525,1.1262941360473633,1.143301248550415,1.377101182937622,1.0928938388824463,1.0955901145935059,1.117365837097168,1.0821661949157715
60,1.112365961074829,1.0951049327850342,2.3891489505767822,2.617318868637085,1.1668579578399658,1.380378246307373,1.1645362377166748,1.1001999378204346,1.1023340225219727,1.0843219757080078
61,1.1118831634521484,1.1264488697052002,1.135653018951416,1.1257009506225586,1.107625961303711,1.286409854888916,1.1037979125976562,1.10089111328125,1.1068432331085205,1.0910351276397705
62,1.1692519187927246,1.1012039184570312,1.106132984161377,1.1218256950378418,1.088895320892334,1.0764260292053223,1.122009038925171,1.113450050354004,1.1668641567230225,1.1651599407196045
63,1.1257672309875488,1.1181130409240723,2.5375678539276123,1.202908992767334,1.1518559455871582,1.1166260242462158,1.100862979888916,1.18882417678833,1.10331392288208,1.114884853363037
64,1.1153547763824463,1.1709771156311035,1.0895490646362305,1.1113171577453613,1.0850541591644287,1.1018729209899902,1.121762752532959,1.1104960441589355,1.1102080345153809,1.1004490852355957
65,1.1248703002929688,1.1039531230926514,1.178767204284668,1.1037840843200684,1.1718411445617676,1.107522964477539,1.1783039569854736,1.0958490371704102,1.1152739524841309,1.1080639362335205
66,1.1286640167236328,1.1195569038391113,1.1758008003234863,1.100705862045288,1.0857579708099365,1.177135944366455,1.1173210144042969,2.4373927116394043,1.1052992343902588,1.1073498725891113
67,1.1779577732086182,1.104430913925171,1.1205241680145264,1.1195094585418701,1.0859389305114746,1.158656120300293,1.101280927658081,2.3575539588928223,1.1956489086151123,1.161606788635254
68,1.1076910495758057,1.1711828708648682,1.181217908859253,1.1775541305541992,1.1019911766052246,1.202010154724121,1.1982839107513428,1.1020679473876953,1.1020381450653076,1.114452838897705
69,1.0899572372436523,1.1954481601715088,1.8142240047454834,1.1045761108398438,1.124429702758789,1.1543660163879395,1.3948678970336914,1.119333028793335,1.0923840999603271,1.1112806797027588
70,1.1141078472137451,1.104637861251831,1.0946998596191406,1.1282150745391846,1.1951210498809814,1.1838421821594238,1.413794994354248,1.1819429397583008,1.1165401935577393,1.1147100925445557
71,1.1026229858398438,1.0980219841003418,1.120290994644165,1.1118252277374268,1.1159329414367676,1.2049310207366943,1.1753489971160889,1.1154279708862305,1.1052119731903076,1.0851640701293945
72,1.178821086883545,1.0873432159423828,4.0377349853515625,1.1407010555267334,1.1040749549865723,1.098362922668457,1.1641087532043457,1.1134669780731201,1.196613073348999,1.1719939708709717
