,0,1,2,3,4
0,20.849871158599854,14.164110898971558,15.23095703125,13.562926054000854,13.934527158737183
1,15.513101816177368,15.703356981277466,2551.1625459194183,15.832872867584229,15.237237930297852
2,15.374518871307373,15.858281135559082,50.72731900215149,15.87305998802185,15.064535140991211
3,15.47326111793518,15.830712080001831,16.618738174438477,15.498902082443237,17.115396738052368
4,15.308171033859253,15.791293859481812,16.085519313812256,15.617947816848755,17.320074796676636
5,15.381068229675293,15.774064779281616,15.68372106552124,15.84644627571106,15.884090185165405
6,15.621994018554688,15.932199954986572,15.29697299003601,15.795752048492432,15.409807920455933
7,15.643199920654297,15.831757068634033,15.199381113052368,15.80242109298706,16.77302885055542
8,15.664884805679321,15.911172866821289,15.466597080230713,15.648806810379028,16.251797199249268
9,15.680597066879272,15.78613805770874,15.479973077774048,15.658746242523193,15.95068097114563
10,15.765779972076416,15.852333068847656,15.305570840835571,15.795793056488037,15.93159031867981
11,15.64360499382019,15.909696102142334,15.369288921356201,15.841203927993774,15.815551996231079
12,15.571467876434326,15.950768947601318,15.337131023406982,15.764918804168701,15.598339796066284
13,15.612194061279297,15.880183935165405,15.26549506187439,15.652981042861938,15.36446499824524
14,15.73173189163208,15.481351852416992,15.375799894332886,15.643740177154541,15.333096027374268
15,15.578580856323242,15.88816785812378,15.322914123535156,15.81512188911438,15.67928695678711
16,15.629973888397217,15.844221115112305,15.31296992301941,15.799268960952759,15.267030954360962
17,15.80185317993164,15.831475973129272,15.366018056869507,15.684348106384277,16.234050989151
18,15.765490055084229,15.812756061553955,15.398774862289429,15.59137511253357,17.5246000289917
19,15.81608510017395,15.876465082168579,15.637632846832275,15.790671825408936,17.32237982749939
20,15.768043994903564,16.019304275512695,15.541808128356934,15.66244888305664,16.001249074935913
21,15.743717908859253,15.82044005393982,15.515878915786743,15.795929670333862,16.563109874725342
22,15.833080053329468,15.763343095779419,15.23655915260315,15.700786113739014,16.26438307762146
23,15.78172516822815,15.531438112258911,15.462382793426514,15.437626123428345,15.7443368434906
24,15.851226806640625,15.847896814346313,15.713267087936401,15.709940910339355,15.597522974014282
25,15.810987949371338,15.716143131256104,15.71647310256958,15.607489109039307,15.4010591506958
