,0,1,2,3,4
0,0.0,0.5099999886006117,0.11999999731779099,0.0,0.0
1,0.0,0.4899999890476465,0.0,0.04999999888241291,0.0
2,0.0,0.41999999061226845,0.0,0.0,0.1099999975413084
3,0.0,0.3199999928474426,0.0,0.0,0.0
4,0.0,0.42999999038875103,0.0,0.0,0.0
5,0.0,0.1699999962002039,0.0,0.0,0.0
6,0.0,0.7299999836832285,0.0,0.09999999776482582,0.0
7,0.0,0.4499999899417162,0.0,0.0,0.0
8,0.0,0.6299999859184027,0.2299999948590994,0.0,0.0
9,0.0,0.6799999848008156,0.0,0.0,0.0
10,0.0,0.3799999915063381,0.0,0.0,0.0
11,0.0,0.09999999776482582,0.0,0.0,0.0
12,0.0,0.41999999061226845,0.09999999776482582,0.0,0.0
13,0.0,0.7499999832361937,0.0,0.0,0.0
14,0.0,0.2799999937415123,0.0,0.0,0.07999999821186066
15,0.0,0.2199999950826168,0.03999999910593033,0.0,0.1099999975413084
16,0.0,1.0499999765306711,0.07999999821186066,0.0,0.0
17,0.0,0.6799999848008156,0.0,0.0,0.0
18,0.0,0.6499999854713678,0.2199999950826168,0.0,0.0
19,0.0,0.12999999709427357,0.03999999910593033,0.0,0.0
20,0.06999999843537807,0.25999999418854713,0.1099999975413084,0.0,0.0
21,0.0,1.0699999760836363,0.09999999776482582,0.0,0.0
22,0.0,0.4999999888241291,0.0,0.0,0.0
23,0.0,0.549999987706542,0.0,0.0,0.0
24,0.06999999843537807,0.5099999886006117,0.0,0.0,0.0
25,0.0,0.18999999575316906,0.0,0.0,0.06999999843537807
26,0.0,0.47999998927116394,0.1099999975413084,0.0,0.0
27,0.0,2.3799999468028545,0.0,0.11999999731779099,0.0
28,0.0,1.0799999758601189,0.08999999798834324,0.1099999975413084,0.0
29,0.0,0.8799999803304672,0.0,0.0,0.0
30,0.0,0.6899999845772982,0.0,0.0,0.0
31,0.0,0.5599999874830246,0.0,0.0,0.0
32,0.07999999821186066,0.8699999805539846,0.0,0.0,0.0
33,0.09999999776482582,1.1899999734014273,0.0,0.0,0.0
34,0.0,0.3799999915063381,0.0,0.0,0.0
35,0.0,0.7099999841302633,0.0,0.0,0.0
36,0.07999999821186066,0.5799999870359898,0.0,0.0,0.1099999975413084
37,0.0,0.05999999865889549,0.08999999798834324,0.0,0.0
38,0.0,0.41999999061226845,0.12999999709427357,0.0,0.0
39,0.0,0.4599999897181988,0.19999999552965164,0.0,0.0
40,0.0,1.149999974295497,0.1099999975413084,0.0,0.0
41,0.07999999821186066,0.40999999083578587,0.0,0.0,0.0
42,0.0,0.2799999937415123,0.06999999843537807,0.0,0.0
43,0.0,0.3999999910593033,0.0,0.0,0.0
44,0.0,0.5299999881535769,0.09999999776482582,0.0,0.0
45,0.03999999910593033,0.7799999825656414,0.20999999530613422,0.0,0.0
46,0.0,1.1899999734014273,0.08999999798834324,0.0,0.07999999821186066
47,0.0,0.41999999061226845,0.0,0.0,0.0
48,0.0,0.47999998927116394,0.03999999910593033,0.0,0.0
49,0.0,0.0,0.09999999776482582,0.0,0.0
50,0.0,1.099999975413084,0.0,0.0,0.0
51,0.0,0.25999999418854713,0.0,0.0,0.0
52,0.0,0.909999979659915,0.0,0.0,0.0
53,0.0,0.30999999307096004,0.0,0.0,0.0
54,0.0,0.13999999687075615,0.09999999776482582,0.0,0.0
55,0.0,0.42999999038875103,0.0,0.0,0.0
56,0.0,0.18999999575316906,0.0,0.0,0.0
57,0.0,0.7599999830126762,0.06999999843537807,0.0,0.0
58,0.0,0.4499999899417162,0.0,0.0,0.1099999975413084
59,0.0,0.6399999856948853,0.0,0.0,0.0
