,0
0,0.809650182723999
1,0.06682395935058594
2,0.062098026275634766
3,0.0649881362915039
4,0.044439077377319336
5,0.04618406295776367
6,0.060450077056884766
7,0.05556297302246094
8,0.06123805046081543
9,0.05185198783874512
10,0.03879499435424805
11,0.11902379989624023
12,0.0714120864868164
13,0.0549318790435791
14,0.037123918533325195
15,0.039988040924072266
16,0.09888815879821777
17,0.059249162673950195
18,0.0613408088684082
19,0.10691499710083008
20,0.040183067321777344
21,0.20633792877197266
22,0.05546283721923828
23,0.0657198429107666
24,0.05243706703186035
25,0.07951712608337402
26,0.04137277603149414
27,0.059313058853149414
28,1.0550169944763184
29,1.4267399311065674
30,5.446696996688843
31,1.5352249145507812
32,1.4251949787139893
33,1.4783508777618408
34,1.4812390804290771
35,1.4173851013183594
36,1.5014798641204834
37,1.4185140132904053
38,1.4114172458648682
39,1.4069199562072754
40,1.399641990661621
41,1.5219871997833252
42,1.4195361137390137
43,1.4098608493804932
44,1.532938003540039
45,1.4300270080566406
46,1.5231411457061768
47,3.4135332107543945
48,1.4194860458374023
49,1.4213449954986572
50,1.4932539463043213
51,1.8221638202667236
52,1.5506370067596436
53,1.9070210456848145
54,1.4548008441925049
55,1.4397618770599365
56,1.5857410430908203
57,3.2822279930114746
58,1.5695416927337646
59,4.911097764968872
60,1.5608413219451904
61,1.5287928581237793
62,1.4294359683990479
63,1.5244171619415283
64,1.4262042045593262
65,1.465583086013794
66,4.743057012557983
67,1.7692408561706543
68,1.445218801498413
69,1.5581071376800537
70,1.4402170181274414
71,1.4243850708007812
72,1.435190200805664
73,3.1205596923828125
74,1.5984790325164795
75,1.4503211975097656
76,1.4383580684661865
77,1.4419620037078857
78,1.4258909225463867
79,1.5274851322174072
80,1.4315969944000244
81,1.4447262287139893
82,1.4478092193603516
83,1.8703811168670654
84,1.9809019565582275
85,1.490262746810913
86,1.4540700912475586
87,1.535539150238037
88,1.4294650554656982
89,1.4662818908691406
90,1.4354958534240723
91,1.4514350891113281
92,1.5443229675292969
93,1.4448130130767822
94,1.4351191520690918
95,1.436953067779541
96,1.4368109703063965
97,1.5504660606384277
98,1.446396827697754
99,1.4334890842437744
100,1.4487721920013428
